"state","report_years","years_max","base_population","category","subcategory","geo_unit","geography","measure_group","measure_value","indicator","estimate","confidence_level","confidence_value","order"
"North Dakota","2009-2010",2010,"grade 3","race / ethnicity","American Indian","state","North Dakota","treatment need","urgent","treatment need: urgent",3.1,"upper_CI",5.3,9993718
"North Dakota","2009-2010",2010,"grade 3","brushing frequency","did not brush teeth today","state","North Dakota","treatment need","urgent","treatment need: urgent",3.4,"lower_CI",1.8,6283
"North Dakota","2009-2010",2010,"grade 3","brushing frequency","did not brush teeth today","state","North Dakota","treatment need","urgent","treatment need: urgent",3.4,"upper_CI",5.1,9993716
"Mississippi","2009-2010",2010,"grade 3","last dental visit","visit in last year","state","Mississippi","treatment need","urgent","treatment need: urgent",3.6,"lower_CI",2.6,6285
"Mississippi","2009-2010",2010,"grade 3","last dental visit","visit in last year","state","Mississippi","treatment need","urgent","treatment need: urgent",3.6,"upper_CI",4.6,9993714
"North Dakota","2009-2010",2010,"grade 3","daily servings of sugary beverage","4-5 cans","state","North Dakota","treatment need","urgent","treatment need: urgent",2.9,"lower_CI",1.4,6287
"North Dakota","2009-2010",2010,"grade 3","daily servings of sugary beverage","4-5 cans","state","North Dakota","treatment need","urgent","treatment need: urgent",2.9,"upper_CI",4.3,9993712
"South Dakota","2010",2010,"grade 3","child school lunch program enrollment or eligibility","eligible","state","South Dakota","treatment need","urgent","treatment need: urgent",2,"lower_CI",0.5,6289
"South Dakota","2010",2010,"grade 3","child school lunch program enrollment or eligibility","eligible","state","South Dakota","treatment need","urgent","treatment need: urgent",2,"upper_CI",3.6,9993710
"Mississippi","2009-2010",2010,"grade 3","insurance","private insurance","state","Mississippi","treatment need","urgent","treatment need: urgent",2.1,"lower_CI",0.9,6291
"Mississippi","2009-2010",2010,"grade 3","insurance","private insurance","state","Mississippi","treatment need","urgent","treatment need: urgent",2.1,"upper_CI",3.3,9993708
"Mississippi","2009-2010",2010,"grade 3","race / ethnicity","Non-Hispanic White","state","Mississippi","treatment need","urgent","treatment need: urgent",2.1,"lower_CI",1.1,6293
"Mississippi","2009-2010",2010,"grade 3","race / ethnicity","Non-Hispanic White","state","Mississippi","treatment need","urgent","treatment need: urgent",2.1,"upper_CI",3.1,9993706
"Washington","2010",2010,"grade 3","language spoken at home","english","state","Washington","treatment need","urgent","treatment need: urgent",2,"lower_CI",1,6295
"Washington","2010",2010,"grade 3","language spoken at home","english","state","Washington","treatment need","urgent","treatment need: urgent",2,"upper_CI",3,9993704
"Washington","2010",2010,"grade 3","all","total","state","Washington","treatment need","urgent","treatment need: urgent",2,"lower_CI",1,6297
"Washington","2010",2010,"grade 3","all","total","state","Washington","treatment need","urgent","treatment need: urgent",2,"upper_CI",3,9993702
"Washington","2010",2010,"Kindergarten","language spoken at home","english","state","Washington","treatment need","urgent","treatment need: urgent",2,"lower_CI",1,6299
"Washington","2010",2010,"Kindergarten","language spoken at home","english","state","Washington","treatment need","urgent","treatment need: urgent",2,"upper_CI",3,9993700
"Washington","2010",2010,"Kindergarten","race / ethnicity","Non-Hispanic White","state","Washington","treatment need","urgent","treatment need: urgent",2,"lower_CI",1,6301
"Washington","2010",2010,"Kindergarten","race / ethnicity","Non-Hispanic White","state","Washington","treatment need","urgent","treatment need: urgent",2,"upper_CI",3,9993698
"North Dakota","2009-2010",2010,"grade 3","daily servings of sugary beverage","2-3 cans","state","North Dakota","treatment need","urgent","treatment need: urgent",1.6,"lower_CI",0.4,6303
"North Dakota","2009-2010",2010,"grade 3","daily servings of sugary beverage","2-3 cans","state","North Dakota","treatment need","urgent","treatment need: urgent",1.6,"upper_CI",2.8,9993696
"North Dakota","2009-2010",2010,"grade 3","all","total","state","North Dakota","treatment need","urgent","treatment need: urgent",1.9,"lower_CI",1.2,6305
"North Dakota","2009-2010",2010,"grade 3","all","total","state","North Dakota","treatment need","urgent","treatment need: urgent",1.9,"upper_CI",2.6,9993694
"Mississippi","2009-2010",2010,"grade 3","child school lunch program enrollment or eligibility","not eligible","state","Mississippi","treatment need","urgent","treatment need: urgent",1.3,"lower_CI",0.2,6307
"Mississippi","2009-2010",2010,"grade 3","child school lunch program enrollment or eligibility","not eligible","state","Mississippi","treatment need","urgent","treatment need: urgent",1.3,"upper_CI",2.4,9993692
"North Dakota","2009-2010",2010,"grade 3","race / ethnicity","White non-Hispanic","state","North Dakota","treatment need","urgent","treatment need: urgent",1.6,"lower_CI",0.8,6309
"North Dakota","2009-2010",2010,"grade 3","race / ethnicity","White non-Hispanic","state","North Dakota","treatment need","urgent","treatment need: urgent",1.6,"upper_CI",2.3,9993690
"North Dakota","2009-2010",2010,"grade 3","school percent participation in school lunch program","< 25%","state","North Dakota","treatment need","urgent","treatment need: urgent",1.3,"lower_CI",0.3,6311
"North Dakota","2009-2010",2010,"grade 3","school percent participation in school lunch program","< 25%","state","North Dakota","treatment need","urgent","treatment need: urgent",1.3,"upper_CI",2.3,9993688
"North Dakota","2009-2010",2010,"grade 3","frequency of milk consumption","drinks milk every day","state","North Dakota","treatment need","urgent","treatment need: urgent",1.6,"lower_CI",0.9,6313
"North Dakota","2009-2010",2010,"grade 3","frequency of milk consumption","drinks milk every day","state","North Dakota","treatment need","urgent","treatment need: urgent",1.6,"upper_CI",2.2,9993686
"North Dakota","2009-2010",2010,"grade 3","daily servings of sugary beverage","0-1 cans","state","North Dakota","treatment need","urgent","treatment need: urgent",1.2,"lower_CI",0.3,6315
"North Dakota","2009-2010",2010,"grade 3","daily servings of sugary beverage","0-1 cans","state","North Dakota","treatment need","urgent","treatment need: urgent",1.2,"upper_CI",2.1,9993684
"Washington","2010",2010,"Kindergarten","all","total","state","Washington","treatment need","urgent","treatment need: urgent",2,"lower_CI",1,6317
"Washington","2010",2010,"Kindergarten","all","total","state","Washington","treatment need","urgent","treatment need: urgent",2,"upper_CI",2,9993682
"Washington","2010",2010,"grade 3","race / ethnicity","Non-Hispanic White","state","Washington","treatment need","urgent","treatment need: urgent",1,"lower_CI",1,6319
"Washington","2010",2010,"grade 3","race / ethnicity","Non-Hispanic White","state","Washington","treatment need","urgent","treatment need: urgent",1,"upper_CI",2,9993680
"North Dakota","2009-2010",2010,"grade 3","school percent participation in school lunch program","25 - 49%","state","North Dakota","treatment need","urgent","treatment need: urgent",1.1,"lower_CI",0.3,6321
"North Dakota","2009-2010",2010,"grade 3","school percent participation in school lunch program","25 - 49%","state","North Dakota","treatment need","urgent","treatment need: urgent",1.1,"upper_CI",2,9993678
"North Dakota","2009-2010",2010,"grade 3","brushing frequency","brushed teeth today","state","North Dakota","treatment need","urgent","treatment need: urgent",1.2,"lower_CI",0.6,6323
"North Dakota","2009-2010",2010,"grade 3","brushing frequency","brushed teeth today","state","North Dakota","treatment need","urgent","treatment need: urgent",1.2,"upper_CI",1.9,9993676
"Mississippi","2009-2010",2010,"grade 3","race / ethnicity + school lunch status","Non-Hispanic White no frl","state","Mississippi","treatment need","urgent","treatment need: urgent",0.5,"lower_CI",0,6325
"Mississippi","2009-2010",2010,"grade 3","race / ethnicity + school lunch status","Non-Hispanic White no frl","state","Mississippi","treatment need","urgent","treatment need: urgent",0.5,"upper_CI",1.2,9993674
"Vermont","2009-2010",2010,"grade 1 - 3","all","total","state","Vermont","treatment need","early","treatment need: early",89,"lower_CI",NA,6327
"Vermont","2009-2010",2010,"grade 1 - 3","all","total","state","Vermont","treatment need","early","treatment need: early",89,"upper_CI",NA,9993672
"Oklahoma","2010",2010,"grade 3","all","total","state","Oklahoma","treatment need","none","treatment need: none",75.8,"lower_CI",NA,6329
"Oklahoma","2010",2010,"grade 3","all","total","state","Oklahoma","treatment need","none","treatment need: none",75.8,"upper_CI",NA,9993670
"Michigan","2009-2010",2010,"grade 3","race / ethnicity","Arab","state","Michigan","caries","any history","caries experience",70.8,"lower_CI",NA,6331
"Michigan","2009-2010",2010,"grade 3","race / ethnicity","Arab","state","Michigan","caries","any history","caries experience",70.8,"upper_CI",NA,9993668
"Michigan","2009-2010",2010,"grade 3","child school lunch program enrollment or eligibility","not enrolled","state","Michigan","treatment need","none","treatment need: none",70.8,"lower_CI",NA,6333
"Michigan","2009-2010",2010,"grade 3","child school lunch program enrollment or eligibility","not enrolled","state","Michigan","treatment need","none","treatment need: none",70.8,"upper_CI",NA,9993666
"Michigan","2009-2010",2010,"grade 3","race / ethnicity","Native American","state","Michigan","treatment need","none","treatment need: none",70.7,"lower_CI",NA,6335
"Michigan","2009-2010",2010,"grade 3","race / ethnicity","Native American","state","Michigan","treatment need","none","treatment need: none",70.7,"upper_CI",NA,9993664
"Arkansas","2010",2010,"grade 3","race / ethnicity","White","state","Arkansas","treatment need","none","treatment need: none",70.7,"lower_CI",NA,6337
"Arkansas","2010",2010,"grade 3","race / ethnicity","White","state","Arkansas","treatment need","none","treatment need: none",70.7,"upper_CI",NA,9993662
"Michigan","2009-2010",2010,"grade 3","dental insurance","private","state","Michigan","treatment need","none","treatment need: none",70.3,"lower_CI",NA,6339
"Michigan","2009-2010",2010,"grade 3","dental insurance","private","state","Michigan","treatment need","none","treatment need: none",70.3,"upper_CI",NA,9993660
"Arkansas","2010",2010,"grade 3","race / ethnicity","Hispanic","state","Arkansas","treatment need","none","treatment need: none",69.9,"lower_CI",NA,6341
"Arkansas","2010",2010,"grade 3","race / ethnicity","Hispanic","state","Arkansas","treatment need","none","treatment need: none",69.9,"upper_CI",NA,9993658
"Arkansas","2010",2010,"grade 3","race / ethnicity","Black","state","Arkansas","caries","any history","caries experience",69,"lower_CI",NA,6343
"Arkansas","2010",2010,"grade 3","race / ethnicity","Black","state","Arkansas","caries","any history","caries experience",69,"upper_CI",NA,9993656
"Arkansas","2010",2010,"grade 3","race / ethnicity","White","state","Arkansas","treatment need","none","treatment need: none",69,"lower_CI",NA,6345
"Arkansas","2010",2010,"grade 3","race / ethnicity","White","state","Arkansas","treatment need","none","treatment need: none",69,"upper_CI",NA,9993654
"Arkansas","2010",2010,"grade 3","race / ethnicity","Hispanic","state","Arkansas","caries","any history","caries experience",68.6,"lower_CI",NA,6347
"Arkansas","2010",2010,"grade 3","race / ethnicity","Hispanic","state","Arkansas","caries","any history","caries experience",68.6,"upper_CI",NA,9993652
"Michigan","2009-2010",2010,"grade 3","race / ethnicity","Asian","state","Michigan","treatment need","none","treatment need: none",67.5,"lower_CI",NA,6349
