PWS_ID,state,water_system_id,PWS_name,county,population,fluorided_status,fluoride_conc
MO-4024538,MO,4024538,ST FRANCOIS CO PWSD #1,St. Francois ,123,No,0
MO-4024539,MO,4024539,ST FRANCOIS CO PWSD #2,St. Francois ,834,No,0
MO-4024543,MO,4024543,STE GENEVIEVE CO. PWSD #1 SC,Ste. Genevieve ,3437,No,0
MO-4024544,MO,4024544,STE GENEVIEVE CO PWSD #1-NORTH,Ste. Genevieve ,1239,No,0
MO-4024581,MO,4024581,STODDARD CO PWSD #1,Stoddard ,4121,Yes,0.7
MO-4024582,MO,4024582,STODDARD CO PWSD #2,Stoddard ,392,No,0
MO-4024583,MO,4024583,STODDARD CO PWSD #3,Stoddard ,415,No,0
MO-4024584,MO,4024584,STODDARD CO PWSD #4,Stoddard ,1710,Yes,0.7
MO-4024585,MO,4024585,STODDARD CO PWSD #5,Stoddard ,726,No,0
MO-4024586,MO,4024586,STODDARD CO PWSD #6,Stoddard ,825,Yes,0.7
MO-4024606,MO,4024606,TEXAS CO PWSD #1,Texas ,2948,No,0
MO-4024607,MO,4024607,TEXAS CO PWSD #2,Texas ,1607,No,0
MO-4024608,MO,4024608,TEXAS CO PWSD #3,Texas ,751,No,0
MO-4024609,MO,4024609,TEXAS CO PWSD #4,Texas ,2159,No,0
MO-4024637,MO,4024637,WAYNE CO PWSD #1,Wayne ,510,No,0
MO-4030223,MO,4030223,FARRAR WATER ASSOCIATION,Perry ,41,No,0.33
MO-4030275,MO,4030275,COUNTRY VILLAGE ESTATES SUBD,Cape Girardeau ,39,No,0
MO-4030289,MO,4030289,UPPER BEND ROAD         SUBDIV,Cape Girardeau ,62,No,0
MO-4031196,MO,4031196,WINDWOOD ESTATES SUBD,Cape Girardeau ,157,No,0
MO-4031203,MO,4031203,EAGLE ESTATES,Ste. Genevieve ,294,No,0
MO-4031206,MO,4031206,HUNTERS RIDGE SUBD,Ste. Genevieve ,459,No,0
MO-4031320,MO,4031320,CAROLINA OAKS PLANTATION,Wright ,154,No,0
MO-4031334,MO,4031334,ROYAL LAKE ESTATES,Cape Girardeau ,49,Yes,0.7
MO-4036026,MO,4036026,OAKBRIER ESTATES,Butler ,98,No,0
MO-4036038,MO,4036038,HILLCREST MANOR SUBD,Cape Girardeau ,491,No,0
MO-4036040,MO,4036040,MISSIONARY ACRES,Wayne ,39,No,0
MO-4036059,MO,4036059,TERRE DU LAC,St. Francois ,3156,No,0
MO-4036064,MO,4036064,COMMUNITY WATER SYSTEM,Wayne ,736,No,0
MO-4036069,MO,4036069,LAKELAND HEIGHTS        WATER,Butler ,98,No,0
MO-4036095,MO,4036095,WHISPERING HILLS SUBD,Wayne ,57,No,0
MO-4036132,MO,4036132,PORT PERRY SUBD,Perry ,778,No,0
MO-4036144,MO,4036144,NORTH HILLS ESTATES,Cape Girardeau ,98,No,0
MO-4036146,MO,4036146,LAKE FOREST ESTATES,Ste. Genevieve ,834,No,0
MO-4036173,MO,4036173,BIG RIVER HILLS LLC,St. Francois ,46,No,0
MO-4036194,MO,4036194,DEER RUN SUBD,Carter ,491,Yes,0.7
MO-4036202,MO,4036202,LAKE KAH-TAN-DA ESTATES INC,Perry ,272,No,0
MO-4036224,MO,4036224,RIDGETOP WATERWORKS CORP SUBD,Wayne ,128,No,0
MO-4036226,MO,4036226,S.K.& M. WATER CO INC,Perry ,719,No,0
MO-4036256,MO,4036256,KILLARNEY SHORES SUBD,Iron ,177,Yes,3.28
MO-4036264,MO,4036264,ROLLING HILLS SUBD,Cape Girardeau ,87,No,0
MO-4036306,MO,4036306,LOST CREEK WATER COMPANY,Wayne ,204,No,0
MO-4036307,MO,4036307,CORNER WATER COMPANY,Wayne ,74,No,0
MO-4036308,MO,4036308,PINE TRAILS WATER CO,Wayne ,85,No,0
MO-4036309,MO,4036309,JOHNS BRANCH WATER CO,Wayne ,88,No,0
MO-4036311,MO,4036311,ANTHONIES MILL RESORT   SUBD,Washington ,196,No,0
MO-4036318,MO,4036318,ROGUE CREEK UTILITIES,Washington ,196,No,0
MO-4040230,MO,4040230,HARPER VALLEY TRAILER   PARK,Washington ,54,No,0
MO-4040818,MO,4040818,THUNDERBIRD MHP,Washington ,51,No,0
MO-4041275,MO,4041275,L & M MOBILE HOME PARK,Washington ,49,No,0
MO-4041308,MO,4041308,WALNUT GROVE MHP,Ste. Genevieve ,132,No,0
MO-4048064,MO,4048064,TOWN & COUNTRY TRAILER  PARK,St. Francois ,74,No,0
MO-4048066,MO,4048066,MIMOSA ACRES TRAILER    PARK,Mississippi ,196,No,0
MO-4048083,MO,4048083,PARKWOOD LAKE ESTATES,Cape Girardeau ,356,No,0
MO-4048095,MO,4048095,FERRELL'S TRAILER COURT,Scott ,258,No,0
MO-4048167,MO,4048167,COUNTRY AIRE MHP,Texas ,65,No,0
MO-4048181,MO,4048181,CAMELOT ESTATES MHP,Butler ,26,No,0
MO-4048184,MO,4048184,CLETS TRAILER PARK,Butler ,29,No,0
MO-4048233,MO,4048233,SUGAR MAPLE COURT,St. Francois ,56,No,0
MO-4048241,MO,4048241,HENRY'S MOBILE HOME PARK,Howell ,78,No,0
MO-4048245,MO,4048245,BAKER MILLS MHP,Dunklin ,59,No,0
MO-4061392,MO,4061392,DIANAS BOARDING HOME 2,Stoddard ,44,No,0
MO-4061410,MO,4061410,BONNE TERRE PRISON,Washington ,3434,No,0
MO-4069016,MO,4069016,ST MARYS SEMINARY,Ste. Genevieve ,29,No,0
MO-4069038,MO,4069038,W E SEARS YOUTH CENTER,Butler ,137,No,0
MO-4069040,MO,4069040,BELLEVIEW VALLEY NURSING HOME,Iron ,104,Yes,1.62
MO-4069041,MO,4069041,FARMINGTON CORRECTIONAL CENTER,St. Francois ,3925,No,0
MO-4069053,MO,4069053,MINGO JOB CORPS CCC,Stoddard ,221,No,0
MO-4069065,MO,4069065,FARMINGTON MANOR,St. Francois ,49,No,0
MO-4069075,MO,4069075,BAPTIST HOME,Iron ,78,No,0
MO-4069081,MO,4069081,COUNTRY GARDENS,Cape Girardeau ,49,No,0
MO-4079503,MO,4079503,MID AMERICA TEEN        CHALLE,Cape Girardeau ,208,No,0
MO-4202639,MO,4202639,HIDDEN VALLEY FISHING CLUB,Wright ,69,No,0
MO-4211659,MO,4211659,RED CEDAR LODGE,St. Francois ,29,No,0
MO-4256181,MO,4256181,LAKE SEVEN FALLS SUBD,Ste. Genevieve ,184,No,0
MO-5010004,MO,5010004,ALBA,Jasper ,540,No,0
MO-5010016,MO,5010016,ANDERSON,McDonald ,1924,No,0
MO-5010020,MO,5010020,APPLETON CITY,St. Clair ,1489,Yes,0.7
MO-5010025,MO,5010025,ARCOLA,Dade ,44,No,0
MO-5010027,MO,5010027,"ARROW POINT, VILLAGE OF",Barry ,118,No,0
MO-5010031,MO,5010031,ASBURY,Jasper ,203,No,0
MO-5010032,MO,5010032,ASH GROVE,Greene ,1444,No,0
MO-5010038,MO,5010038,AURORA-VERONA,Lawrence ,7974,No,0
MO-5010040,MO,5010040,AVA,Douglas ,3024,No,0
MO-5010071,MO,5010071,BILLINGS,Christian ,1016,No,0
MO-5010085,MO,5010085,BOLIVAR,Polk ,10373,No,0.59
MO-5010096,MO,5010096,BRANSON,Taney ,11657,Yes,0.7
MO-5010104,MO,5010104,BRONAUGH,Vernon ,240,Yes,0.9
MO-5010114,MO,5010114,BUFFALO,Dallas ,3042,Yes,0.7
MO-5010119,MO,5010119,BUTTERFIELD,Barry ,461,No,0
MO-5010138,MO,5010138,CARL JUNCTION,Jasper ,7305,Yes,0.7
MO-5010141,MO,5010141,CARTERVILLE,Jasper ,1935,No,0
MO-5010142,MO,5010142,CARTHAGE,Jasper ,14296,Yes,0.7
MO-5010144,MO,5010144,CASSVILLE,Barry ,3074,No,0
MO-5010158,MO,5010158,BRANSON WEST,Stone ,469,No,0
MO-5010175,MO,5010175,CLEVER,Christian ,2099,No,0
MO-5010185,MO,5010185,CONWAY,Laclede ,773,No,0
MO-5010192,MO,5010192,CRANE,Stone ,1464,Yes,0.7
MO-5010197,MO,5010197,CROSS TIMBERS,Hickory ,211,No,0
MO-5010202,MO,5010202,DADEVILLE,Dade ,243,No,0
MO-5010217,MO,5010217,DIAMOND,Newton ,909,No,0
MO-5010218,MO,5010218,DIGGINS,Webster ,294,No,0
MO-5010227,MO,5010227,DUENWEG,Jasper ,1177,No,0
MO-5010241,MO,5010241,EL DORADO SPRINGS,Cedar ,3525,No,0
MO-5010259,MO,5010259,EVERTON,Dade ,345,No,0
MO-5010262,MO,5010262,EXETER,Barry ,757,No,0
MO-5010264,MO,5010264,FAIR PLAY,Polk ,466,No,0
MO-5010267,MO,5010267,FAIRVIEW,Newton ,373,No,0
MO-5010283,MO,5010283,FORDLAND,Webster ,785,No,0
MO-5010285,MO,5010285,FORSYTH,Taney ,2368,Yes,0.7
MO-5010297,MO,5010297,GAINESVILLE,Ozark ,758,Yes,0.7
MO-5010298,MO,5010298,GALENA,Stone ,406,No,0
MO-5010313,MO,5010313,GOLDEN CITY,Barton ,750,No,0
MO-5010315,MO,5010315,GOODMAN,McDonald ,1226,No,0
MO-5010321,MO,5010321,GRANBY,Newton ,2061,No,0
MO-5010331,MO,5010331,GREENFIELD,Dade ,1345,No,0
MO-5010339,MO,5010339,HALFWAY,Polk ,170,No,0
MO-5010341,MO,5010341,HALLTOWN,Lawrence ,182,No,0
MO-5010351,MO,5010351,HARTVILLE,Wright ,605,No,0
MO-5010361,MO,5010361,HERMITAGE,Hickory ,449,No,0
MO-5010374,MO,5010374,HOLLISTER,Taney ,4397,No,0
MO-5010387,MO,5010387,HUMANSVILLE,Polk ,1028,No,0
MO-5010408,MO,5010408,JASPER,Jasper ,992,No,0
MO-5010411,MO,5010411,JERICO SPRINGS,Cedar ,254,No,0
MO-5010413,MO,5010413,JOPLIN,Jasper ,54269,No,0
MO-5010423,MO,5010423,HURLEY,Stone ,175,No,0
MO-5010446,MO,5010446,LAMAR,Barton ,4447,Yes,0.7
MO-5010449,MO,5010449,LANAGAN,McDonald ,412,Yes,0.66
MO-5010458,MO,5010458,LEBANON,Laclede ,14432,Yes,0.7
MO-5010465,MO,5010465,LIBERAL,Barton ,745,No,0.56
MO-5010475,MO,5010475,LOCKWOOD,Dade ,918,No,0
MO-5010480,MO,5010480,LOWRY CITY,St. Clair ,618,No,0
MO-5010493,MO,5010493,MANSFIELD,Wright ,1388,Yes,0.7
MO-5010499,MO,5010499,MARIONVILLE,Lawrence ,2183,No,0
MO-5010503,MO,5010503,MARSHFIELD,Webster ,6663,No,0
MO-5010525,MO,5010525,MILLER,Lawrence ,667,No,0
MO-5010530,MO,5010530,MINDENMINES,Barton ,334,Yes,0.72
MO-5010537,MO,5010537,MONETT,Barry ,8767,Yes,0.7
MO-5010545,MO,5010545,MORRISVILLE,Polk ,392,No,0
MO-5010550,MO,5010550,MOUNTAIN GROVE,Wright ,4699,No,0
MO-5010553,MO,5010553,MOUNT VERNON,Lawrence ,4489,No,0
MO-5010558,MO,5010558,NECK CITY,Jasper ,130,No,0
MO-5010560,MO,5010560,NEOSHO,Newton ,11928,No,0
MO-5010562,MO,5010562,NEVADA,Vernon ,8144,Yes,0.7
MO-5010575,MO,5010575,NIANGUA,Webster ,397,No,0
MO-5010576,MO,5010576,NIXA,Christian ,20605,Yes,0.7
MO-5010577,MO,5010577,NOEL,McDonald ,2186,Yes,0.84
MO-5010585,MO,5010585,NORWOOD,Wright ,652,No,0
MO-5010606,MO,5010606,ORONOGO,Jasper ,2453,No,0
MO-5010612,MO,5010612,OSCEOLA,St. Clair ,929,Yes,0.7
MO-5010619,MO,5010619,OZARK,Christian ,17755,No,0
MO-5010641,MO,5010641,PIERCE CITY,Lawrence ,1177,No,0
MO-5010645,MO,5010645,PINEVILLE,McDonald ,776,Yes,0.64
MO-5010650,MO,5010650,PLEASANT HOPE,Polk ,602,No,0
MO-5010665,MO,5010665,PURCELL,Jasper ,400,No,0
MO-5010667,MO,5010667,PURDY,Barry ,1079,No,0
MO-5010678,MO,5010678,REDINGS MILL,Stone ,125,No,0
MO-5010679,MO,5010679,REEDS SPRING,Stone ,1263,No,0
MO-5010681,MO,5010681,REPUBLIC,Greene ,15797,Yes,0.7
MO-5010697,MO,5010697,ROCKAWAY BEACH,Taney ,834,No,0
MO-5010699,MO,5010699,ROGERSVILLE,Webster ,3153,No,0
MO-5010723,MO,5010723,SARCOXIE,Jasper ,1329,Yes,0.7
MO-5010725,MO,5010725,SCHELL CITY,Vernon ,245,Yes,0.64
MO-5010730,MO,5010730,SELIGMAN,Barry ,834,No,0
MO-5010733,MO,5010733,SENECA,Newton ,2345,No,0
MO-5010734,MO,5010734,SEYMOUR,Webster ,1906,No,0
MO-5010738,MO,5010738,SHELDON,Vernon ,533,Yes,0.71
MO-5010749,MO,5010749,SOUTH GREENFIELD,Dade ,98,No,0
MO-5010751,MO,5010751,SOUTHWEST CITY,McDonald ,958,No,0
MO-5010752,MO,5010752,SPARTA,Christian ,1668,No,0
MO-5010754,MO,5010754,SPRINGFIELD,Greene ,167346,Yes,0.7
MO-5010760,MO,5010760,STELLA,Newton ,155,No,0
MO-5010763,MO,5010763,STOCKTON,Cedar ,1856,Yes,0.7
MO-5010765,MO,5010765,STOTTS CITY,Lawrence ,221,No,0
MO-5010768,MO,5010768,STRAFFORD,Greene ,2551,No,0
MO-5010807,MO,5010807,URBANA,Dallas ,401,No,0
MO-5010828,MO,5010828,WALKER,Vernon ,278,Yes,0.6
MO-5010829,MO,5010829,WALNUT GROVE,Greene ,657,No,0
MO-5010837,MO,5010837,WASHBURN,Barry ,440,No,0
MO-5010843,MO,5010843,WEAUBLEAU,Hickory ,392,No,0
MO-5010844,MO,5010844,WEBB CITY,Jasper ,10789,No,0
MO-5010855,MO,5010855,WHEATLAND,Hickory ,381,No,0
MO-5010856,MO,5010856,WHEATON,Barry ,685,No,0
MO-5010860,MO,5010860,WILLARD,Greene ,7754,No,0
MO-5010884,MO,5010884,COLLINS,St. Clair ,153,No,0
MO-5010903,MO,5010903,FLEMINGTON,Polk ,52,No,0
MO-5010941,MO,5010941,FREISTATT,Lawrence ,162,No,0
MO-5010967,MO,5010967,UMBER VIEW HEIGHTS,Cedar ,49,No,0
MO-5010968,MO,5010968,CHAIN-O-LAKES VILLAGE,Barry ,157,No,0
MO-5010999,MO,5010999,EMERALD BEACH VILLAGE OF,Barry ,475,No,0
MO-5011066,MO,5011066,BAKERSFIELD,Ozark ,297,No,0
MO-5011068,MO,5011068,LOUISBURG,Dallas ,120,No,0
MO-5021113,MO,5021113,MC DONALD CO PWSD #2,Newton ,1276,No,0
MO-5021116,MO,5021116,SOUTHWEST RURAL WATER DISTRICT #1,McDonald ,1766,No,0
MO-5021168,MO,5021168,MC DONALD CO PWSD #3,McDonald ,589,Yes,1.02
MO-5021252,MO,5021252,JASPER CO PWSD #3,Newton ,1513,No,0
MO-5021292,MO,5021292,PWSD #2 OF HICKORY CO,Polk ,1256,No,0
MO-5021421,MO,5021421,PWSD #2 OF STONE COUNTY,Stone ,1104,No,0
MO-5024023,MO,5024023,BARTON CO CONS PWSD #1,Barton ,8478,Yes,0.7
MO-5024120,MO,5024120,CEDAR CO PWSD #1,Cedar ,1602,No,0
MO-5024133,MO,5024133,CHRISTIAN CO PWSD #1,Christian ,253,No,0
MO-5024134,MO,5024134,CHRISTIAN CO PWSD #2,Christian ,1383,No,0
MO-5024228,MO,5024228,GREENE CO PWSD #1,Greene ,8574,Yes,0.7
MO-5024230,MO,5024230,GREENE CO PWSD #5,Greene ,1384,No,0
MO-5024231,MO,5024231,GREENE CO PWSD #6,Greene ,476,No,0
MO-5024250,MO,5024250,HICKORY CO PWSD #1,Hickory ,209,No,0
MO-5024286,MO,5024286,JASPER CO PWSD #1,Jasper ,5397,No,0
MO-5024287,MO,5024287,JASPER CO PWSD #2,Jasper ,3017,No,0
MO-5024317,MO,5024317,LACLEDE CO PWSD #1,Laclede ,8389,No,0
MO-5024318,MO,5024318,LACLEDE CO PWSD #2,Laclede ,645,No,0
MO-5024319,MO,5024319,LACLEDE CO PWSD #3,Laclede ,5784,No,0
MO-5024359,MO,5024359,MC DONALD CO PWSD #1,McDonald ,2434,No,0
MO-5024423,MO,5024423,NEWTON CO PWSD #1,Newton ,442,No,0
MO-5024444,MO,5024444,OZARK CO PWSD #1,Ozark ,238,No,0
MO-5024590,MO,5024590,STONE CO PWSD #1,Stone ,1864,No,0
MO-5024591,MO,5024591,MO ARK WATER CO,Stone ,1450,No,0
MO-5024599,MO,5024599,TANEY CO PWSD #1,Taney ,1962,No,0
MO-5024600,MO,5024600,TANEY CO PWSD #2,Taney ,4415,No,0
MO-5024601,MO,5024601,TRI-STATE UTILITY CO,Taney ,10275,No,0
MO-5024602,MO,5024602,TANEY CO PWSD #3,Taney ,5642,No,0
MO-5024616,MO,5024616,VERNON CO PWSD #1,Vernon ,633,Yes,2.07
MO-5024617,MO,5024617,VERNON CO PWSD #2,Vernon ,1153,Yes,0.71
MO-5024618,MO,5024618,VERNON CO CONS PWSD #1,Vernon ,8757,No,0.5
MO-5024622,MO,5024622,VERNON CO PWSD #7,Vernon ,540,Yes,0.7
MO-5024650,MO,5024650,WRIGHT CO PWSD #1,Wright ,474,No,0
MO-5030088,MO,5030088,TWIN ISLAND HGTS HOME   OWNERS,Stone ,196,No,0
MO-5030178,MO,5030178,WEST BRANSON BLUFF      ESTATE,Stone ,78,No,0
MO-5030183,MO,5030183,QUAIL COVE SUBDIVISION,Stone ,25,No,0
MO-5030209,MO,5030209,"SUNDOWN, VILLAGE OF",Ozark ,38,No,0
MO-5030380,MO,5030380,PATTERSON DUCK CLUB,Stone ,45,No,0
MO-5030391,MO,5030391,SPRING CREEK 2ND ADD,Taney ,34,No,0
MO-5030442,MO,5030442,TABLE ROCK HEIGHTS HOME OWNERS,Taney ,49,No,0
MO-5030473,MO,5030473,STARLIGHT VILLAGE,Stone ,64,No,0
MO-5030690,MO,5030690,BRANSON HIGHLANDS,Taney ,336,No,0
MO-5030770,MO,5030770,PIONEER POINT SUBD,Stone ,71,No,0
MO-5030781,MO,5030781,ROCKRIDGE ESTATES SUBD,Greene ,76,No,0
MO-5030832,MO,5030832,EVERGREEN PARK SUBD,Newton ,100,No,0
MO-5030870,MO,5030870,COUNTRY TIME ESTATES,Stone ,49,No,0
MO-5030915,MO,5030915,MEADOW RIDGE SUBDIVISION,Taney ,697,No,0
MO-5030930,MO,5030930,"RED CEDAR PT HOMEOWNERS ASSOC,",Stone ,74,No,0
MO-5031070,MO,5031070,OVERLOOK SUBDIVISION,Stone ,155,No,0
MO-5031084,MO,5031084,ROARING RIVER HOMEOWNERS ASSOC,Barry ,29,No,0
MO-5031086,MO,5031086,STONEBRIDGE VILLAGE,Stone ,1840,No,0
MO-5031087,MO,5031087,ELMO SUBDIVISION #1,Barry ,34,No,0
MO-5031088,MO,5031088,ELMO SUBDIVISION NO 2 & 3,Barry ,270,No,0
MO-5031093,MO,5031093,SPOKANE HIGHLANDS,Christian ,245,No,0
MO-5031097,MO,5031097,CEDAR COVE PARK SUBD,Stone ,29,No,0
MO-5031102,MO,5031102,WILDERNESS CLUB INC,Taney ,214,No,0
MO-5031103,MO,5031103,RAINBOW HILLS,Stone ,28,No,0
MO-5031104,MO,5031104,BRIAR CLIFF SUBDIVISION,Stone ,162,No,0
MO-5031115,MO,5031115,GREENE HILLS WATER ASSOC,Greene ,91,No,0
MO-5031120,MO,5031120,SECURITY ACRES,Stone ,50,No,0
MO-5031126,MO,5031126,MEADOW WOOD ESTATES SUBD,Taney ,49,No,0
MO-5031127,MO,5031127,COOL WATER COVE WATER   WELL A,Stone ,34,No,0
MO-5031128,MO,5031128,BLUE WATER VILLAGE/     BLAKEW,Stone ,69,No,0
MO-5031136,MO,5031136,CATAMOUNT RIDGE SUBD,Stone ,111,No,0
MO-5031142,MO,5031142,MEADOW HILLS SUBDIVISION,Stone ,25,No,0
MO-5031145,MO,5031145,MELODY MANOR SUBDIVISION,Stone ,70,No,0
MO-5031148,MO,5031148,EMERALD POINTE SUBD,Taney ,196,No,0
MO-5031149,MO,5031149,FALL CREEK HEIGHTS SUBD,Taney ,49,No,0
MO-5031152,MO,5031152,VALLEY WOODS SUBDIVISION,Christian ,132,No,0
MO-5031153,MO,5031153,HIDDEN SHORES SUBD,Stone ,98,No,0
MO-5031159,MO,5031159,TANEYCOMO HIGHLANDS SUBD INC,Taney ,67,No,0
MO-5031172,MO,5031172,CAPS COVE SUBD,Stone ,44,No,0
MO-5031173,MO,5031173,PINEHURST ESTATES SUBD,McDonald ,74,Yes,0.6
MO-5031192,MO,5031192,CRYSTAL BEACH SUBD,Stone ,243,No,0
MO-5031194,MO,5031194,OAK CREEK PARKWAY SUBD,Stone ,235,No,0
MO-5031210,MO,5031210,SILO RIDGE COUNTRY CLUB L.L.C.,Polk ,392,No,0
MO-5031219,MO,5031219,HOLIDAY ACRES PROPERTY  OWNERS,Stone ,25,No,0
MO-5031223,MO,5031223,BRANSON CREEK,Taney ,172,No,0
MO-5031235,MO,5031235,EDGEWATER VILLAGE,Stone ,56,No,0
MO-5031241,MO,5031241,BEAR CREEK WATER & SEWER,Taney ,53,No,0
MO-5031254,MO,5031254,MILL CREEK SHORES SUBD,Stone ,45,No,0
MO-5031277,MO,5031277,TWILITE HOME SITES,Taney ,27,No,0
MO-5031278,MO,5031278,MILLWOOD ESTATES PROP OWNERS ASSN,Taney ,94,No,0
MO-5031294,MO,5031294,COUNTRY FARM ESTATES SUBDIVISION,Taney ,180,No,0
MO-5031303,MO,5031303,CANYON FOREST EAST AND WEST,Stone ,39,No,0
MO-5031309,MO,5031309,KINGS RIVER BEACH WATER ASSOC INC,Stone ,49,No,0
MO-5031315,MO,5031315,JAMES RIVER ESTATES SUBD,Stone ,49,No,0
MO-5031330,MO,5031330,BLUE STEM ESTATES SUBD,Greene ,26,No,0
MO-5031335,MO,5031335,CLEAR COVE LANDING,Taney ,54,No,0
MO-5031340,MO,5031340,SWEETWATER BEACH SUBD,Carroll ,62,No,0
MO-5031343,MO,5031343,CAPE FAIR ESTATES,Stone ,46,No,0
MO-5031353,MO,5031353,FOREST GLEN/QUAIL RIDGE SUBD,Taney ,98,No,0
MO-5031354,MO,5031354,WOOD-HAVEN SUBDIVISION,Stone ,88,No,0
MO-5031369,MO,5031369,SANS SOUCI HOA,Stone ,25,No,0
MO-5031375,MO,5031375,VILLAGE OF SADDLEBROOKE,Christian ,245,No,0
MO-5031380,MO,5031380,CENTRAL CROSSING ACRES II,Stone ,25,No,0
MO-5031399,MO,5031399,TONYS POINT,Morgan ,74,No,0
MO-5031401,MO,5031401,WATKINS SUBDIVISION,Laclede ,69,No,0
MO-5031406,MO,5031406,MIRA MONTE SUBDIVISION,Stone ,49,No,0
MO-5031428,MO,5031428,LAKE ACRES HOMEOWNERS IMPROVEMENT ASSOC,Miller ,49,No,0
MO-5031429,MO,5031429,PLEASANT VALLEY ASSOCIATION #1,Camden ,172,No,0
MO-5031430,MO,5031430,SUNSET MHP,Franklin ,74,No,0
MO-5031435,MO,5031435,AIRPORT SOUTH SUBDIVISION,Carroll ,49,No,0
MO-5031436,MO,5031436,10-4 WATER SYSTEM,Morgan ,147,No,0
MO-5036006,MO,5036006,CARL JUNCTION/BRIARBROOK SUBDIVISION,Jasper ,3892,Yes,0.7
MO-5036007,MO,5036007,QUIET COVE SUBD,Stone ,39,No,0
MO-5036012,MO,5036012,LAKE TANEYCOMO WOODS,Taney ,108,No,0
MO-5036016,MO,5036016,LONGVIEW SUBDIVISION,Stone ,93,No,0
MO-5036017,MO,5036017,"HOLIDAY HILLS 1,2,3     ADDITI",Stone ,78,No,0
MO-5036020,MO,5036020,LAKEWOOD MANOR SUBD,Barry ,49,No,0
MO-5036027,MO,5036027,BILYEU RIDGE HILLS SUBD,Christian ,132,No,0
MO-5036046,MO,5036046,KIMBERLING CITY WATER CO,Stone ,196,No,0
MO-5036048,MO,5036048,CEDARIDGE ESTATES,Stone ,193,No,0
MO-5036054,MO,5036054,SUNSET HEIGHTS SECOND   ADDITI,Christian ,29,No,0
MO-5036071,MO,5036071,WOOD RIDGE ESTATES,Stone ,78,No,0
MO-5036076,MO,5036076,HOOT OWL POINT SUBD,Stone ,123,No,0
MO-5036082,MO,5036082,"GOLDEN ACRES WATER ASSN., INC.",Stone ,49,No,0
MO-5036090,MO,5036090,THE VILLAGE OF CONEY    ISLAND,Stone ,172,No,0
MO-5036092,MO,5036092,SUNSET HEIGHTS SUBD     WELL-2,Christian ,26,No,0
MO-5036100,MO,5036100,FOREST PARK/DEER PARK,Stone ,147,No,0
MO-5036102,MO,5036102,GREEN SHORES SUBD,Barry ,118,No,0
MO-5036109,MO,5036109,WADSWORTH PARK UNIT 4&amp5,Greene ,98,No,0
MO-5036111,MO,5036111,WOODLAND MANOR,Stone ,329,No,0
MO-5036114,MO,5036114,LOOKOUT ACRES,Taney ,162,No,0
MO-5036115,MO,5036115,JAMES RIVER ADDITION,Greene ,235,No,0
MO-5036117,MO,5036117,MOORE BEND SUBD,Taney ,27,No,0
MO-5036125,MO,5036125,MOUNTAIN ESTATES,Stone ,75,No,0
MO-5036138,MO,5036138,COMPTON RIDGE WATER     ASSOC,Stone ,132,No,0
MO-5036140,MO,5036140,PRAIRIE HEIGHTS SUBD,Polk ,83,No,0
MO-5036145,MO,5036145,LEISURE SHORE UNIT 2,Stone ,49,No,0
MO-5036147,MO,5036147,RANKIN ACRES,Greene ,211,No,0
MO-5036150,MO,5036150,SUSSEX PARK SUBD,Greene ,128,No,0
MO-5036152,MO,5036152,MERRIAM WOODS VILLAGE OF,Taney ,1717,No,0
MO-5036162,MO,5036162,OZARK MOUNTAIN WATER CO #3,Taney ,133,No,0
MO-5036163,MO,5036163,OZARK MOUNTAIN WATER CO #2,Stone ,365,No,0
MO-5036164,MO,5036164,STOCKTON HILLS WATER CO,Cedar ,348,No,0
MO-5036168,MO,5036168,WINDSOR BAY,Barry ,44,No,0
MO-5036170,MO,5036170,GOBBLERS MOUNTAIN       ADDITI,Stone ,245,No,0
MO-5036174,MO,5036174,MEADOWS WATER COMPANY,Greene ,2620,No,0
MO-5036177,MO,5036177,OZARK MOUNTAIN WATER CO #1,Barry ,343,No,0
MO-5036180,MO,5036180,TANEY CO UTILITIES CORP #1,Taney ,1079,No,0
MO-5036182,MO,5036182,KNOB HILL ACRES,Barry ,123,No,0
MO-5036186,MO,5036186,TWIN ISLAND ESTATES,Stone ,515,No,0
MO-5036187,MO,5036187,CROSS ROADS ACRES,Greene ,64,No,0
MO-5036191,MO,5036191,CLEAR WATER ACRES SUBD,Taney ,172,No,0
MO-5036192,MO,5036192,WILDEN HEIGHTS SUBD,Greene ,57,No,0
MO-5036193,MO,5036193,CAMPBELL CITY SUBD,Christian ,42,No,0
MO-5036195,MO,5036195,TWIN RIVERS SUBD,Barry ,71,No,0
MO-5036196,MO,5036196,CRESTWOOD WEST SUBD,Barry ,33,No,0
MO-5036197,MO,5036197,FOX WOODS SUBDIVISION,Barry ,123,No,0
MO-5036198,MO,5036198,LAKE TANEYCOMO ACRES SUB,Taney ,262,No,0
MO-5036201,MO,5036201,STONEBRIDGE WEST SUBD,Stone ,132,No,0
MO-5036203,MO,5036203,LAKE FOREST SUBDIVISION,Hickory ,103,No,0
MO-5036205,MO,5036205,MC CORD BEND UTILITY CO,Stone ,201,No,0
MO-5036210,MO,5036210,RIVERSIDE UTILITY CO,Taney ,728,No,0
MO-5036218,MO,5036218,THE LANDING SUBDIVISION,Greene ,36,No,0
MO-5036223,MO,5036223,TANEY CO UTILITIES CORP #2,Taney ,363,No,0
MO-5036227,MO,5036227,VALLEY VIEW VILLAGE     SOUTH,Taney ,56,No,0
