"hc_id","year","hc_type","HealthCenterName","HealthCenterState"
"'011280",2014,"fqhc","NEW ENGLAND HOSPITAL DBA DIMOCK CHC","MA"
"'011430",2014,"fqhc","LYNN COMMUNITY HEALTH CENTER, INC.","MA"
"'011440",2014,"fqhc","NE WASHINGTON CTY CMTY HEALTH, INC. DBA THE HEALTH CENTER","VT"
"'0114410",2014,"fqhc","COMMUNITY HEALTH CENTER OF CAPE COD, INC.","MA"
"'011450",2014,"fqhc","MA LEAGUE OF COMUNITY HEALTH CENTERS","MA"
"'011460",2014,"fqhc","LOWELL COMMUNITY HEALTH CENTER","MA"
"'0115570",2014,"fqhc","PINES HEALTH SERVICES","ME"
"'011580",2014,"fqhc","LAMPREY HEALTH CARE","NH"
"'011640",2014,"fqhc","MANET COMMUNITY HEALTH CENTER, INC.","MA"
"'011720",2014,"fqhc","DUFFY HEALTH CENTER, INC.","MA"
"'011820",2014,"fqhc","THUNDERMIST HEALTH CENTER","RI"
"'011830",2014,"fqhc","CHARTER OAK HEALTH CENTER, INC.","CT"
"'011890",2014,"fqhc","JOSEPH M. SMITH COMMUNITY HEALTH CENTER","MA"
"'011930",2014,"fqhc","GREATER NEW BEDFORD COMMUNITY HEALTH CTR","MA"
"'011990",2014,"fqhc","BLACKSTONE VALLEY COMMUNITY HEALTH CARE INC.","RI"
"'012010",2014,"fqhc","MATTAPAN COMMUNITY HEALTH CENTER","MA"
"'012070",2014,"fqhc","WHITTIER STREET HEALTH COMMITTEE, INC.","MA"
"'012080",2014,"fqhc","COMMUNITY HEALTH CENTER, INC.","CT"
"'012120",2014,"fqhc","HEALTHFIRST FAMILY CARE CENTER, INC.","MA"
"'012160",2014,"fqhc","GREATER LAWRENCE FAMILY HEALTH CENTER, INC","MA"
"'012230",2014,"fqhc","WOOD RIVER HEALTH SERVICES INC.","RI"
"'012410",2014,"fqhc","STAYWELL HEALTH CARE, INC.","CT"
"'013240",2014,"fqhc","KATAHDIN VALLEY HEALTH CENTER","ME"
"'013250",2014,"fqhc","HARRINGTON FAMILY HEALTH CENTER","ME"
"'013260",2014,"fqhc","COMM HLTH CNTR OF FRANKLIN COUNTY, INC.","MA"
"'013280",2014,"fqhc","DFD RUSSELL MEDICAL CENTER","ME"
"'013370",2014,"fqhc","FIRST CHOICE HEALTH CENTERS, INC.","CT"
"'013470",2014,"fqhc","ST. CROIX REGIONAL FAMILY HEALTH CENTER","ME"
"'013600",2014,"fqhc","SOUTH BOSTON COMMUNITY HEALTH CENTER","MA"
"'013840",2014,"fqhc","COMMUNITY HEALTH PROGRAMS, INC.","MA"
"'013900",2014,"fqhc","COMMUNITY HEALTH CONNECTIONS, INC.","MA"
"'013970",2014,"fqhc","RICHFORD HEALTH CENTER, INC.","VT"
"'014040",2014,"fqhc","FAMILIES FIRST OF GREATER SEACOAST","NH"
"'014060",2014,"fqhc","HEALTH FIRST FAMILY CARE CENTER, INC.","NH"
"'014580",2014,"fqhc","PENOBSCOT COMMUNITY HEALTH CENTER, INC.","ME"
"'015110",2014,"fqhc","HEALTH ACCESS NETWORK, INC.","ME"
"'015160",2014,"fqhc","EAST BAY COMMUNITY ACTION PROGRAM","RI"
"'015170",2014,"fqhc","SEBASTICOOK FAMILY DOCTORS","ME"
"'019970",2014,"fqhc","YORK COUNTY COMMUNITY ACTION CORPORATION","ME"
"'019980",2014,"fqhc","GOODWIN COMMUNITY HEALTH","NH"
"'01E00009",2014,"fqhc","COMMUNITY HEALTH & WELLNESS CENTER OF GREATER TORRINGTON","CT"
"'01E00010",2014,"fqhc","CONNECTICUT INSTITUTE FOR COMMUNITIES, INC.","CT"
"'01E00011",2014,"fqhc","NORWALK COMMUNITY HEALTH CENTER, INC.","CT"
"'01E00025",2014,"fqhc","HARBOR HOMES, INC","NH"
"'01E00040",2014,"fqhc","TRI-TOWN ECONOMIC OPPORTUNITY COMMITTEE","RI"
"'01E00051",2014,"fqhc","SPRINGFIELD MEDICAL CARE SYSTEMS, INC","VT"
"'01E00069",2014,"fqhc","COMMUNITY HEALTH SERVICES OF THE LAMOILLE VALLEY","VT"
"'01E00089",2014,"fqhc","DORCHESTER HOUSE MULTI-SERVICE CENTER","MA"
"'01E00090",2014,"fqhc","CODMAN SQUARE HEALTH CENTER","MA"
"'01E00272",2014,"fqhc","ISLAND HEALTH INC","MA"
"'01E00392",2014,"fqhc","SOUTH END COMMUNITY HEALTH CENTER","MA"
"'01E01028",2014,"fqhc","PORTLAND COMMUNITY HEALTH CENTER","ME"
"'01E01057",2014,"fqhc","BATTENKILL VALLEY HEALTH CENTER, INC.","VT"
"'01E01077",2014,"fqhc","MID-STATE HEALTH CENTER","NH"
"'01E01088",2014,"fqhc","FIVE-TOWN HEALTH ALLIANCE, INC.","VT"
"'01E01113",2014,"fqhc","GIFFORD HEALTH CARE, INC.","VT"
"'020010",2014,"fqhc","NORTHWEST BUFFALO COMMUNITY HEALTH CARE CENTER, INC.","NY"
"'020020",2014,"fqhc","CARE FOR THE HOMELESS","NY"
"'020070",2014,"fqhc","HENRY J AUSTIN HEALTH CENTER INC","NJ"
"'020110",2014,"fqhc","WHITNEY M. YOUNG, JR. COMMUNITY HEALTH CENTER COMMUNITY BOARD, INC.","NY"
"'020130",2014,"fqhc","HERITAGE HEALTH AND HOUSING, INC.","NY"
"'020150",2014,"fqhc","CENTRO DE SALUD FAMILIAR (PALMIERI)","PR"
"'020160",2014,"fqhc","SYRACUSE COMMUNITY HEALTH CENTER, INC.","NY"
"'020180",2014,"fqhc","OAK ORCHARD COMMUNITY HEALTH CENTER, INC.","NY"
"'020390",2014,"fqhc","EAST HARLEM COUNCIL FOR HUMAN SERVICES, INC.","NY"
"'020490",2014,"fqhc","WILLIAM F. RYAN COMMUNITY HEALTH CENTER, INC.","NY"
"'020500",2014,"fqhc","NEWARK COMMUNITY HEALTH CENTERS, INC.","NJ"
"'020560",2014,"fqhc","ROCHESTER PRIMARY CARE NETWORK","NY"
"'020620",2014,"fqhc","THE GREATER HUDSON VALLEY FAMILY HEALTH CENTER, INC.","NY"
"'020650",2014,"fqhc","SALUD INTEGRAL EN LA MONTANA, INC.","PR"
"'020660",2014,"fqhc","CASTANER GENERAL HOSPITAL","PR"
"'020670",2014,"fqhc","CONCILIO DE SALUD INTEGRAL DE LOIZA, INC","PR"
"'020680",2014,"fqhc","CONSEJO DE SALUD DE PUERTO RICO, INC.","PR"
"'020690",2014,"fqhc","MUNICIPALITY OF SAN JUAN","PR"
"'020700",2014,"fqhc","HPM FOUNDATION, INC.","PR"
"'020710",2014,"fqhc","CITY OF NEWARK","NJ"
"'020730",2014,"fqhc","CORPORACION DE SERVICIOS DE SALUD Y MEDICINA AVANZADA","PR"
"'020800",2014,"fqhc","MONTEFIORE MEDICAL CENTER","NY"
"'020870",2014,"fqhc","NORTHERN OSWEGO COUNTY HEALTH SERVICES, INC.","NY"
"'020890",2014,"fqhc","PATILLAS COMMUNITY GOVERNING BOARD","PR"
"'020910",2014,"fqhc","CAMUY HEALTH SERVICES, INC.","PR"
"'020930",2014,"fqhc","SOUTHERN JERSEY FAMILY","NJ"
"'021030",2014,"fqhc","COSTA SALUD COMMUNITY HEALTH CENTERS INC","PR"
"'021040",2014,"fqhc","MIGRANT HEALTH CENTER, WESTERN REGION, INC","PR"
"'021080",2014,"fqhc","SETTLEMENT HEALTH AND MEDICAL SERVICES, INC.","NY"
"'021200",2014,"fqhc","BETANCES HEALTH CENTER","NY"
"'021210",2014,"fqhc","OPPORTUNITY DEVELOPMENT ASSOCIATION, ODA PRIMARY CARE HEALTH CENTER","NY"
"'021230",2014,"fqhc","NEIGHBORHOOD HEALTH SERVICES CORPORATION, INC.","NJ"
"'021240",2014,"fqhc","FAMILY HEALTH NETWORK OF CENTRAL NEW YORK, INC.","NY"
"'021250",2014,"fqhc","PRYMED MEDICAL CARE, INC.","PR"
"'021260",2014,"fqhc","CORPORACION DE SERVICOS MEDICOS PRIMARIOS Y PREVENCION DE HATILLO","PR"
"'021270",2014,"fqhc","COMMUNITY HEALTH CARE, INC.","NJ"
"'021280",2014,"fqhc","CAMCARE HEALTH CORPORATION","NJ"
"'021300",2014,"fqhc","PATERSON COMMUNITY HEALTH CENTER, INC.","NJ"
"'0213350",2014,"fqhc","ZUFALL HEALTH CENTER, INC.","NJ"
"'021390",2014,"fqhc","CHARLES B. WANG COMMUNITY HEALTH CENTER, INC.","NY"
"'021400",2014,"fqhc","CENTRO DE SERVICIOS PRIMARIOS DE SALUD INC","PR"
"'021500",2014,"fqhc","MOUNT VERNON NEIGHBORHOOD HEALTH CENTER","NY"
"'021510",2014,"fqhc","HUDSON RIVER HEALTH CARE, INC.","NY"
"'021520",2014,"fqhc","OPEN DOOR FAMILY MEDICAL CENTER, INC.","NY"
"'021610",2014,"fqhc","MORRIS HEIGHTS HEALTH CENTER","NY"
"'0216220",2014,"fqhc","OCEAN HEALTH INITIATIVES, INC.","NJ"
"'021630",2014,"fqhc","COMMUNITY HEALTHCARE NETWORK, INC.","NY"
"'021770",2014,"fqhc","COVENANT HOUSE (UNDER 21)","NY"
"'0217710",2014,"fqhc","METROPOLITAN FAMILY HEALTH NETWORK, INC","NJ"
"'021790",2014,"fqhc","HUDSON HEADWATERS HEALTH NETWORK, INC.","NY"
"'021830",2014,"fqhc","SCHENECTADY FAMILY HEALTH SERVICES, INC.","NY"
"'021870",2014,"fqhc","BARCELONETA PRIMARY HEALTH SERVICES, INC","PR"
"'0218870",2014,"fqhc","SUNSET PARK HEALTH COUNCIL, INC","NY"
"'0219440",2014,"fqhc","UNITED CEREBRAL PALSY ASSOCIATION OF THE NORTH COUNTRY, INC.","NY"
"'021960",2014,"fqhc","BROWNSVILLE COMMUNITY DEVELOPMENT CORP.","NY"
"'021980",2014,"fqhc","BROOKLYN PLAZA MEDICAL CENTER, INC.","NY"
"'022030",2014,"fqhc","NEOMED CENTER INC","PR"
"'022070",2014,"fqhc","ANTHONY L. JORDAN HEALTH CORPORATION","NY"
"'022090",2014,"fqhc","CENTRO DE SALUD DE LARES, INC.","PR"
"'022110",2014,"fqhc","JOSEPH P. ADDABBO FAMILY HEALTH CENTER","NY"
"'022120",2014,"fqhc","BEDFORD STUYVESANT FAMILY HEALTH CENTER, INC.","NY"
"'022230",2014,"fqhc","MOROVIS COMMUNITY HEALTH CENTER, INC.","PR"
"'023480",2014,"fqhc","HORIZON HEALTH CENTER","NJ"
"'023600",2014,"fqhc","URBAN HEALTH PLAN, INC.","NY"
"'023710",2014,"fqhc","THE INSTITUTE FOR FAMILY HEALTH","NY"
"'023890",2014,"fqhc","UNITY HOSPITAL OF ROCHESTER","NY"
"'024260",2014,"fqhc","BRONX-LEBANON INTEGRATED SERVICES SYSTEM","NY"
"'024270",2014,"fqhc","BRONX COMMUNITY HEALTH NETWORK, INC.","NY"
"'024490",2014,"fqhc","NORTH HUDSON COMMUNITY ACTION CORPORATION","NJ"
"'024580",2014,"fqhc","PROJECT RENEWAL, INC.","NY"
"'024690",2014,"fqhc","COMMUNITY HEALTH CENTER OF BUFFALO, INC.","NY"
"'025310",2014,"fqhc","ST. THOMAS EAST END MEDICAL CENTER CORPORATION","VI"
"'025320",2014,"fqhc","FREDERIKSTED HEALTH CARE INC.","VI"
"'025500",2014,"fqhc","THE FLOATING HOSPITAL","NY"
"'026250",2014,"fqhc","MIDDLETOWN COMMUNITY HEALTH CENTER, INC.","NY"
"'027000",2014,"fqhc","JEWISH RENAISSANCE MEDICAL CENTER","NJ"
"'027260",2014,"fqhc","REFUAH HEALTH CENTER","NY"
"'027670",2014,"fqhc","VISITING NURSE ASSOCIATION OF CENTRAL JERSEY COMMUNITY HEALTH CENTER, INC.","NJ"
"'027710",2014,"fqhc","ATLANTICARE HEALTH SERVICES","NJ"
"'028210",2014,"fqhc","FINGER LAKES MIGRANT HEALTH PROJECT","NY"
"'028480",2014,"fqhc","DAMIAN FAMILY CARE CENTERS, INC.","NY"
"'02E00026",2014,"fqhc","LAKEWOOD RESOURCE AND REFERRAL CENTER, INC.","NJ"
"'02E00027",2014,"fqhc","MONMOUTH FAMILY HEALTH CENTER","NJ"
"'02E00028",2014,"fqhc","BEACON CHRISTIAN COMMUNITY HEALTH CENTER","NY"
"'02E00053",2014,"fqhc","PROJECT H.O.P.E., INCORPORATED","NJ"
"'02E00056",2014,"fqhc","AHRC HEALTH CARE, INC. D.B.A. ACCESS COMMUNITY HEALTH CENTER","NY"
"'02E00091",2014,"fqhc","COMMUNITY HEALTH CENTER OF RICHMOND, INC.","NY"
"'02E00093",2014,"fqhc","UPPER ROOM AIDS MINISTRY, INC. HEALTH CARE CENTER","NY"
"'02E00100",2014,"fqhc","ICL HEALTHCARE CHOICES, INC.","NY"
"'02E00103",2014,"fqhc","CORPORACION SANOS","PR"
"'02E00256",2014,"fqhc","HELP/PROJECT SAMARITAN SERVICES CORP.","NY"
"'02E00291",2014,"fqhc","LA CASA DE SALUD, INC.","NY"
"'02E00340",2014,"fqhc","NORTH COUNTRY FAMILY HEALTH CENTER, INC.","NY"
"'02E00487",2014,"fqhc","EZRAS CHOILIM HEALTH CENTER INC.","NY"
"'02E00488",2014,"fqhc","SOUTHERN TIER COMMUNITY HEALTH CENTER NETWORK, INC.","NY"
"'02E00509",2014,"fqhc","EAST HILL FAMILY MEDICAL, INC.","NY"
"'02E00510",2014,"fqhc","L'REFUAH MEDICAL AND REHABILITATION CENTER","NY"
"'02E00511",2014,"fqhc","THE CHAUTAUQUA CENTER","NY"
"'02E01036",2014,"fqhc","HOUSING WORKS HEALTH SERVICES III, INC.","NY"
"'02E01074",2014,"fqhc","JERICHO ROAD MINISTRIES, INC.","NY"
"'02E01108",2014,"fqhc","RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY","NJ"
"'030130",2014,"fqhc","PARKWEST HEALTH SYSTEMS, INC.","MD"
"'030150",2014,"fqhc","TOTAL HEALTH CARE, INC.","MD"
"'030220",2014,"fqhc","BROAD TOP AREA MEDICAL CENTER, INC.","PA"
"'030290",2014,"fqhc","HAMILTON HEALTH CENTER, INC.","PA"
"'030340",2014,"fqhc","WELSH MOUNTAIN MEDICAL & DENTAL CENTER","PA"
"'030440",2014,"fqhc","PRIMARY CARE HEALTH SERVICES, INC","PA"
"'030480",2014,"fqhc","B-K HEALTH CENTER, INC., D/B/A NEPA COMMUNITY HEALTH CARE","PA"
"'030560",2014,"fqhc","RURAL HEALTH CORP. OF NORTHEASTERN PA","PA"
"'030700",2014,"fqhc","CENTRAL VIRGINIA HEALTH SERVICES","VA"
"'030720",2014,"fqhc","EASTERN SHORE RURAL HEALTH SYSTEM, INC.","VA"
"'030740",2014,"fqhc","ST. CHARLES HEALTH COUNCIL, INC.","VA"
"'030750",2014,"fqhc","EAST LIBERTY FAMILY HEALTH CARE CENTER","PA"
"'030790",2014,"fqhc","COMMUNITY HEALTH SYSTEMS, INC.","WV"
"'030800",2014,"fqhc","CLAY BATTELLE HEALTH SERVICES ASSOC.","WV"
"'030820",2014,"fqhc","MONONGAHELA VALLEY ASSOCIATION OF","WV"
"'030850",2014,"fqhc","LINCOLN COUNTY PRIMARY CARE CENTER","WV"
"'030880",2014,"fqhc","VALLEY HEALTH SYSTEMS, INC.","WV"
"'030890",2014,"fqhc","PRESTON-TAYLOR COMMUNITY HEALTH CENTERS, INC.","WV"
"'030900",2014,"fqhc","SHENANDOAH VALLEY MEDICAL SYSTEMS, INC.","WV"
"'030990",2014,"fqhc","MONROE COUNTY HEALTH CENTER","WV"
"'031000",2014,"fqhc","TUG RIVER HEALTH ASSOCIATION, INC.","WV"
"'031040",2014,"fqhc","PENDLETON COMMUNITY CARE","WV"
"'0310560",2014,"fqhc","JOHNSON HEALTH CENTER","VA"
"'0310600",2014,"fqhc","ALEXANDRIA NEIGHBORHOOD HEALTH SERVICES, INC.","VA"
"'031160",2014,"fqhc","FAMILY FIRST HEALTH CORPORATION","PA"
"'031220",2014,"fqhc","NORTH PENN COMPREHENSIVE HEALTH SERVICES, INC","PA"
"'031230",2014,"fqhc","CLINCH RIVER HEALTH SERVICES, INC.","VA"
"'031250",2014,"fqhc","BLUESTONE HEALTH ASSOCIATION, INC.","WV"
"'031260",2014,"fqhc","SOUTHBRIDGE MED. ADVISORY COUNCIL, INC.","DE"
"'031270",2014,"fqhc","FAMILY HEALTH CENTERS OF BALTIMORE, INC.","MD"
"'0314560",2014,"fqhc","LA RED HEALTH CENTER, INC.","DE"
"'0315250",2014,"fqhc","PIEDMONT ACCESS TO HEALTH SERVICES (PATHS)","VA"
"'031600",2014,"fqhc","TRI-STATE COMMUNITY HEALTH CENTER","MD"
"'031670",2014,"fqhc","PUBLIC HEALTH MANAGEMENT CORPORATION","PA"
"'031690",2014,"fqhc","HEALTH CARE FOR THE HOMELESS","MD"
"'031700",2014,"fqhc","CENTERVILLE CLINICS INC","PA"
"'031720",2014,"fqhc","DAILY PLANET","VA"
"'031760",2014,"fqhc","STONY CREEK COMMUNITY HEALTH CENTER","VA"
"'031810",2014,"fqhc","SOUTHWEST VIRGINIA COMMUNITY HEALTH SYSTEMS, INC.","VA"
"'031820",2014,"fqhc","CABIN CREEK HEALTH CENTER, INC.","WV"
"'0318380",2014,"fqhc","WESTERN MARYLAND HEALTH CARE CORPORATION","MD"
"'0318390",2014,"fqhc","ESPERANZA HEALTH CENTER","PA"
"'0318400",2014,"fqhc","THE SAYRE HEALTH CENTER","PA"
"'0318410",2014,"fqhc","SQUIRREL HILL HEALTH CENTER","PA"
"'0318420",2014,"fqhc","COMMUNITY OF HOPE","DC"
"'0321030",2014,"fqhc","CHANGE, INC.","WV"
"'032220",2014,"fqhc","COVENANT HOUSE, INC.","PA"
"'0322280",2014,"fqhc","WEST CECIL HEALTH CENTER, INC.","MD"
"'0322290",2014,"fqhc","WAYNE MEMORIAL COMMUNITY HEALTH CENTERS","PA"
"'032230",2014,"fqhc","STO-ROX FAMILY HEALTH COUNCIL, INC.","PA"
"'032240",2014,"fqhc","PENINSULA INSTITUTE FOR COMMUNITY HEALTH","VA"
"'0322430",2014,"fqhc","MARTINSVILLE HENRY COUNTY COALITION FOR HEALTH AND WELLNESS","VA"
"'032300",2014,"fqhc","KEYSTONE RURAL HEALTH CONSORTIA, INC.","PA"
"'032430",2014,"fqhc","GLENDALE AREA MEDICAL ASSOCIATION, INC.","PA"
"'032440",2014,"fqhc","HYNDMAN AREA HEALTH CENTER, INC.","PA"
"'032560",2014,"fqhc","SCRANTON PRIMARY HEALTH CARE CENTER, INC","PA"
"'032580",2014,"fqhc","NORTHERN GREENBRIER HEALTH CLINIC, INC.","WV"
"'032600",2014,"fqhc","NEW RIVER HEALTH ASSOCIATION, INC.","WV"
"'032650",2014,"fqhc","BLAND COUNTY MEDICAL CLINIC, INC.","VA"
"'032700",2014,"fqhc","KEYSTONE RURAL HEALTH CENTER","PA"
"'032750",2014,"fqhc","CHOPTANK COMMUNITY HEALTH SYSTEM, INC.","MD"
"'032840",2014,"fqhc","HORIZON HEALTH SERVICES, INC.","VA"
"'032900",2014,"fqhc","DELAWARE VALLEY COMMUNITY HEALTH, INC","PA"
"'032960",2014,"fqhc","WESTSIDE FAMILY HEALTHCARE, INC.","DE"
"'033010",2014,"fqhc","THREE LOWER COUNTIES COMMUNITY SERVICES, INC.","MD"
"'033080",2014,"fqhc","RAINELLE MEDICAL CENTER, INC.","WV"
"'033090",2014,"fqhc","CORNERSTONE CARE","PA"
"'033100",2014,"fqhc","CAMDEN-ON-GAULEY MEDICAL CENTER, INC.","WV"
"'033130",2014,"fqhc","E.A. HAWSE HEALTH CENTER, INC.","WV"
"'033180",2014,"fqhc","BALTIMORE MEDICAL SYSTEM, INC.","MD"
"'033200",2014,"fqhc","GREATER PHILADELPHIA HEALTH ACTION, INC.","PA"
"'033230",2014,"fqhc","TRI-AREA COMMUNITY HEALTH","VA"
"'033620",2014,"fqhc","SOUTHEAST LANCASTER HEALTH SERVICES","PA"
"'033690",2014,"fqhc","ST. GEORGE MEDICAL CLINIC, INC.","WV"
"'033770",2014,"fqhc","GREATER BADEN MEDICAL SERVICE INC","MD"
"'033780",2014,"fqhc","QUALITY COMMUNITY HEALTH CARE, INC.","PA"
"'033930",2014,"fqhc","CHESPENN HEALTH SERVICES","PA"
"'034050",2014,"fqhc","BLUE RIDGE MEDICAL CENTER, INC.","VA"
"'034060",2014,"fqhc","PRIMARY HEALTH NETWORK","PA"
"'034100",2014,"fqhc","PORTSMOUTH COMMUNITY HEALTH CENTER, INC","VA"
"'034120",2014,"fqhc","ROANE CO. FAMILY HLTH CARE, INC.","WV"
"'034140",2014,"fqhc","SPECTRUM HEALTH SERVICES","PA"
"'034180",2014,"fqhc","SOUTHERN DOMINION HEALTH SYSTEMS, INC.","VA"
"'034190",2014,"fqhc","MINNIE HAMILTON HEALTH CARE CENTER, INC.","WV"
"'034210",2014,"fqhc","COMMUNITY CARE OF WEST VIRGINIA","WV"
"'034230",2014,"fqhc","COMMUNITY HEALTH NET","PA"
"'036640",2014,"fqhc","CHASE BREXTON HEALTH SERVICES, INC","MD"
"'036670",2014,"fqhc","RESOURCES FOR HUMAN DEVELOPMENT, INC.","PA"
"'036820",2014,"fqhc","LA CLINICA DEL PUEBLO","DC"
"'037020",2014,"fqhc","UNITY HEALTH CARE, INC.","DC"
"'037030",2014,"fqhc","MARY'S CENTER FOR MATERNAL & CHILD CARE INC","DC"
"'037150",2014,"fqhc","VERNON J. HARRIS EAST END CHC","VA"
"'037460",2014,"fqhc","VALLEY HEALTH CARE, INC.","WV"
"'037480",2014,"fqhc","KUUMBA COMM. HLTH & WELLNESS CENTER","VA"
"'037920",2014,"fqhc","RITCHIE COUNTY PRIMARY CARE ASSOC., INC.","WV"
"'038440",2014,"fqhc","WOMENCARE, INC.","WV"
"'038580",2014,"fqhc","HIGHLAND MEDICAL CENTER, INC.","VA"
"'038800",2014,"fqhc","WIRT COUNTY HEALTH SERVICES ASSOCIATION, INC.","WV"
"'039290",2014,"fqhc","UNIVERSITY OF PITTSBURGH","PA"
"'039840",2014,"fqhc","WALNUT STREET COMMUNITY HEALTH CENTER, INC.","MD"
"'03E00037",2014,"fqhc","COMMUNITY HEALTH CLINIC, INC.","PA"
"'03E00038",2014,"fqhc","NORTH SIDE CHRISTIAN HEALTH CENTER","PA"
"'03E00049",2014,"fqhc","GREATER PRINCE WILLIAM COMMUNITY HEALTH CENTER","VA"
"'03E00050",2014,"fqhc","LOUDOUN COMMUNITY HEALTH CENTER","VA"
"'03E00052",2014,"fqhc","BELINGTON COMMUNITY MEDICAL SERVICES ASSOCIATION, INC","WV"
"'03E00060",2014,"fqhc","COMMUNITY CLINIC, INC.","MD"
"'03E00061",2014,"fqhc","HARRISONBURG COMMUNITY HEALTH CENTER, INC.","VA"
"'03E00099",2014,"fqhc","ELAINE ELLIS CENTER OF HEALTH","MD"
"'03E00227",2014,"fqhc","FAMILY AND MEDICAL COUNSELING SERVICE, INC.","DC"
"'03E00378",2014,"fqhc","ROCKBRIDGE AREA FREE CLINIC","VA"
"'03E00493",2014,"fqhc","BERKS COMMUNITY HEALTH CENTER","PA"
"'03E00494",2014,"fqhc","COMMUNITY HEALTH AND DENTAL CARE","PA"
"'03E00495",2014,"fqhc","LA COMUNIDAD HISPANA","PA"
"'03E00504",2014,"fqhc","NEIGHBORHOOD HEALTH CENTERS OF THE LEHIGH VALLEY","PA"
"'03E00505",2014,"fqhc","SUSQUEHANNA COMMUNITY HEALTH & DENTAL CLINIC, INC.","PA"
"'03E01039",2014,"fqhc","FREE CLINIC OF THE NEW RIVER VALLEY INC","VA"
"'03E01047",2014,"fqhc","PHILADELPHIA FIGHT","PA"
"'03E01049",2014,"fqhc","OWENSVILLE PRIMARY CARE INC","MD"
"'03E01054",2014,"fqhc","WILLIAMSON HEALTH AND WELLNESS CENTER","WV"
"'03E01064",2014,"fqhc","WHITMAN-WALKER CLINIC, INC.","DC"
"'03E01107",2014,"fqhc","PROJECT H.O.M.E.","PA"
"'040130",2014,"fqhc","HEALTH SERVICES, INC.","AL"
"'040210",2014,"fqhc","CENTRAL FLORIDA HEALTH CARE, INC.","FL"
"'040230",2014,"fqhc","DUVAL COUNTY HEALTH DEPARTMENT","FL"
"'040250",2014,"fqhc","PROJECT HEALTH, INC.","FL"
"'040310",2014,"fqhc","BORINQUEN HEALTH CARE CENTER, INC.","FL"
"'040320",2014,"fqhc","COMMUNITY HEALTH OF SOUTH FLORIDA, INC.","FL"
"'040330",2014,"fqhc","JESSIE TRICE COMMUNITY HEALTH CENTER, INC.","FL"
"'040340",2014,"fqhc","RURAL HEALTH CARE, INC.","FL"
"'040370",2014,"fqhc","FLORIDA COMMUNITY HEALTH CENTERS","FL"
"'040380",2014,"fqhc","NORTH FLORIDA MEDICAL CENTERS, INC.","FL"
"'040390",2014,"fqhc","MEDLINK GEORGIA, INC.","GA"
"'040400",2014,"fqhc","SOUTHSIDE MEDICAL CENTER, INC.","GA"
"'040410",2014,"fqhc","THE FAMILY HEALTH CENTERS OF GEORGIA, INC.","GA"
"'040490",2014,"fqhc","CURTIS V. COOPER PRIMARY HEALTH CENTER INC.","GA"
"'040570",2014,"fqhc","FAMILY HEALTH CENTER, INC.","MS"
"'040600",2014,"fqhc","MOUNTAIN COMPREHENSIVE HEALTH CORP.","KY"
"'040650",2014,"fqhc","PARK DUVALLE COMMUNITY HEALTH CENTER, INC.","KY"
"'040670",2014,"fqhc","BIG SANDY HEALTH CARE, INC.","KY"
"'040750",2014,"fqhc","CENTRAL MISSISSIPPI CIVIC IMPROVEMENT","MS"
"'040760",2014,"fqhc","G.A. CARMICHAEL FAMILY HEALTH CARE CLINIC","MS"
"'040780",2014,"fqhc","DELTA HEALTH CENTER, INC.","MS"
"'040890",2014,"fqhc","PIEDMONT HEALTH SERVICES, INC.","NC"
"'040900",2014,"fqhc","TRI COUNTY COMMUNITY HEALTH COUNCIL, INC","NC"
"'040910",2014,"fqhc","LINCOLN COMMUNITY HEALTH CENTER, INC","NC"
"'040940",2014,"fqhc","BLUE RIDGE COMMUNITY HEALTH SERVICES, INC.","NC"
"'041000",2014,"fqhc","WAKE HEALTH SERVICES, INC.","NC"
"'041020",2014,"fqhc","GREENE COUNTY HEALTH CARE INCORPORATED","NC"
"'041110",2014,"fqhc","FRANKLIN C. FETTER FAMILY HEALTH CENTER","SC"
"'041180",2014,"fqhc","FAMILY HEALTH CENTER, INC.","SC"
"'041190",2014,"fqhc","BEAUFORT-JASPER COMPREHENSIVE HLTH. SERVICES, INC.","SC"
"'041230",2014,"fqhc","OCOEE REGIONAL HEALTH CORPORATION","TN"
"'041260",2014,"fqhc","ERLANGER MEDICAL CENTER","TN"
"'0412790",2014,"fqhc","RURAL HEALTH SERVICES CONSORTIUM, INC.","TN"
"'0412810",2014,"fqhc","TAMPA FAMILY HEALTH CENTERS, INC.","FL"
"'041290",2014,"fqhc","MORGAN COUNTY HEALTH COUNCIL, INC.","TN"
"'0412940",2014,"fqhc","NORTH BROWARD HOSPITAL DISTRICT","FL"
"'0413090",2014,"fqhc","CHEROKEE HEALTH SYSTEMS","TN"
"'0413190",2014,"fqhc","TREASURE COAST COMMUNITY HEALTH, INC.","FL"
"'041330",2014,"fqhc","COMMUNITY HEALTH OF EAST TENNESSEE","TN"
"'0413490",2014,"fqhc","EAST TENNESSEE STATE UNIVERSITY","TN"
"'0413510",2014,"fqhc","WESTERN NC COMMUNITY HEALTH SERVICES INC","NC"
"'0413580",2014,"fqhc","HEALTH CARE CENTER FOR THE HOMELESS, INC.","FL"
"'041370",2014,"fqhc","PERRY COUNTY MEDICAL CENTER, INC.","TN"
"'041410",2014,"fqhc","MEMPHIS HEALTH CENTER","TN"
