"fips","year","quarter","establishments","wages","date_approx"
"41015",2019,4,9,890861,"2019-11-15"
"41017",2019,4,105,14236380,"2019-11-15"
"41019",2019,4,39,5917982,"2019-11-15"
"41023",2019,4,4,188382,"2019-11-15"
"41025",2019,4,3,0,"2019-11-15"
"41027",2019,4,13,1605250,"2019-11-15"
"41029",2019,4,105,14914182,"2019-11-15"
"41031",2019,4,6,255749,"2019-11-15"
"41033",2019,4,36,3756141,"2019-11-15"
"41035",2019,4,25,1977318,"2019-11-15"
"41037",2019,4,2,0,"2019-11-15"
"41039",2019,4,165,23897671,"2019-11-15"
"41041",2019,4,20,1483122,"2019-11-15"
"41043",2019,4,41,5282462,"2019-11-15"
"41045",2019,4,14,958499,"2019-11-15"
"41047",2019,4,137,20324213,"2019-11-15"
"41049",2019,4,2,0,"2019-11-15"
"41051",2019,4,1,0,"2019-11-15"
"41051",2019,4,391,50545453,"2019-11-15"
"41053",2019,4,16,1695888,"2019-11-15"
"41057",2019,4,10,811339,"2019-11-15"
"41059",2019,4,24,2219923,"2019-11-15"
"41061",2019,4,9,1116562,"2019-11-15"
"41063",2019,4,2,0,"2019-11-15"
"41065",2019,4,10,1248492,"2019-11-15"
"41067",2019,4,340,39908975,"2019-11-15"
"41071",2019,4,42,3567303,"2019-11-15"
"41999",2019,4,10,1812568,"2019-11-15"
"42000",2019,4,4696,503059006,"2019-11-15"
"42001",2019,4,24,2575802,"2019-11-15"
"42003",2019,4,563,48928787,"2019-11-15"
"42005",2019,4,16,519585,"2019-11-15"
"42007",2019,4,56,3485184,"2019-11-15"
"42009",2019,4,9,624291,"2019-11-15"
"42011",2019,4,126,17958101,"2019-11-15"
"42013",2019,4,39,3140311,"2019-11-15"
"42015",2019,4,11,847959,"2019-11-15"
"42017",2019,4,386,40825492,"2019-11-15"
"42019",2019,4,75,9184154,"2019-11-15"
"42021",2019,4,49,0,"2019-11-15"
"42023",2019,4,1,0,"2019-11-15"
"42025",2019,4,16,1252650,"2019-11-15"
"42027",2019,4,58,6789466,"2019-11-15"
"42029",2019,4,236,29992355,"2019-11-15"
"42031",2019,4,13,785729,"2019-11-15"
"42033",2019,4,20,0,"2019-11-15"
"42035",2019,4,10,813854,"2019-11-15"
"42037",2019,4,20,1667597,"2019-11-15"
"42039",2019,4,18,1785018,"2019-11-15"
"42041",2019,4,90,17089816,"2019-11-15"
"42043",2019,4,90,11346719,"2019-11-15"
"42045",2019,4,242,27208819,"2019-11-15"
"42047",2019,4,9,778335,"2019-11-15"
"42049",2019,4,94,9699585,"2019-11-15"
"42051",2019,4,38,3703431,"2019-11-15"
"42055",2019,4,37,5622491,"2019-11-15"
"42057",2019,4,2,0,"2019-11-15"
"42059",2019,4,6,319059,"2019-11-15"
"42061",2019,4,9,584719,"2019-11-15"
"42063",2019,4,22,1685072,"2019-11-15"
"42065",2019,4,10,680021,"2019-11-15"
"42067",2019,4,2,0,"2019-11-15"
"42069",2019,4,102,9864186,"2019-11-15"
"42071",2019,4,167,25969289,"2019-11-15"
"42073",2019,4,28,2019345,"2019-11-15"
"42075",2019,4,31,2935891,"2019-11-15"
"42077",2019,4,160,19405036,"2019-11-15"
"42079",2019,4,105,9678472,"2019-11-15"
"42081",2019,4,31,3777819,"2019-11-15"
"42083",2019,4,5,254933,"2019-11-15"
"42085",2019,4,41,2687852,"2019-11-15"
"42087",2019,4,9,608477,"2019-11-15"
"42089",2019,4,44,4779042,"2019-11-15"
"42091",2019,4,510,53845712,"2019-11-15"
"42093",2019,4,5,672790,"2019-11-15"
"42095",2019,4,113,10804663,"2019-11-15"
"42097",2019,4,20,0,"2019-11-15"
"42099",2019,4,8,164081,"2019-11-15"
"42101",2019,4,414,49136033,"2019-11-15"
"42103",2019,4,12,1119587,"2019-11-15"
"42105",2019,4,2,0,"2019-11-15"
"42107",2019,4,35,2966527,"2019-11-15"
"42109",2019,4,13,1150885,"2019-11-15"
"42111",2019,4,19,1290127,"2019-11-15"
"42113",2019,4,1,0,"2019-11-15"
"42115",2019,4,4,123916,"2019-11-15"
"42117",2019,4,12,954082,"2019-11-15"
"42119",2019,4,16,1578184,"2019-11-15"
"42121",2019,4,9,634044,"2019-11-15"
"42123",2019,4,9,1089483,"2019-11-15"
"42125",2019,4,80,5732645,"2019-11-15"
"42127",2019,4,15,2544484,"2019-11-15"
"42129",2019,4,136,10451940,"2019-11-15"
"42131",2019,4,4,227003,"2019-11-15"
"42133",2019,4,118,15190578,"2019-11-15"
"42999",2019,4,21,0,"2019-11-15"
"44000",2019,4,355,40975562,"2019-11-15"
"44001",2019,4,11,1547017,"2019-11-15"
"44003",2019,4,67,9033251,"2019-11-15"
"44005",2019,4,35,3937068,"2019-11-15"
"44007",2019,4,196,20316420,"2019-11-15"
"44009",2019,4,40,5974320,"2019-11-15"
"44999",2019,4,6,167486,"2019-11-15"
"45000",2019,4,0,0,"2019-11-15"
"45000",2019,4,1658,210712154,"2019-11-15"
"45001",2019,4,3,0,"2019-11-15"
"45003",2019,4,46,4801347,"2019-11-15"
"45005",2019,4,1,0,"2019-11-15"
"45007",2019,4,60,6238414,"2019-11-15"
"45009",2019,4,1,0,"2019-11-15"
"45011",2019,4,4,476595,"2019-11-15"
"45013",2019,4,0,0,"2019-11-15"
"45013",2019,4,82,8228329,"2019-11-15"
"45015",2019,4,36,7145925,"2019-11-15"
"45017",2019,4,1,0,"2019-11-15"
"45019",2019,4,220,27251022,"2019-11-15"
"45021",2019,4,7,489711,"2019-11-15"
"45023",2019,4,3,213256,"2019-11-15"
"45025",2019,4,8,430525,"2019-11-15"
"45027",2019,4,4,380149,"2019-11-15"
"45029",2019,4,6,293618,"2019-11-15"
"45031",2019,4,10,1256571,"2019-11-15"
"45033",2019,4,3,254939,"2019-11-15"
"45035",2019,4,46,5139905,"2019-11-15"
"45037",2019,4,3,258655,"2019-11-15"
"45039",2019,4,2,0,"2019-11-15"
"45041",2019,4,45,7750087,"2019-11-15"
"45043",2019,4,24,2648015,"2019-11-15"
"45045",2019,4,222,31829563,"2019-11-15"
"45047",2019,4,22,2408226,"2019-11-15"
"45049",2019,4,1,0,"2019-11-15"
"45051",2019,4,105,13224727,"2019-11-15"
"45053",2019,4,6,558136,"2019-11-15"
"45055",2019,4,16,1394709,"2019-11-15"
"45057",2019,4,26,1971707,"2019-11-15"
"45059",2019,4,13,947914,"2019-11-15"
"45063",2019,4,119,14529756,"2019-11-15"
"45065",2019,4,1,0,"2019-11-15"
"45067",2019,4,4,1013954,"2019-11-15"
"45069",2019,4,6,262207,"2019-11-15"
"45071",2019,4,12,761666,"2019-11-15"
"45073",2019,4,22,2174453,"2019-11-15"
"45075",2019,4,16,1188518,"2019-11-15"
"45077",2019,4,32,4391787,"2019-11-15"
"45079",2019,4,160,20918493,"2019-11-15"
"45081",2019,4,3,327128,"2019-11-15"
"45083",2019,4,84,17788016,"2019-11-15"
"45085",2019,4,25,4630469,"2019-11-15"
"45087",2019,4,2,0,"2019-11-15"
"45089",2019,4,5,497191,"2019-11-15"
"45091",2019,4,112,14539017,"2019-11-15"
"45999",2019,4,29,749077,"2019-11-15"
"46000",2019,4,307,46194761,"2019-11-15"
"46005",2019,4,4,742993,"2019-11-15"
"46007",2019,4,1,0,"2019-11-15"
"46009",2019,4,2,0,"2019-11-15"
"46011",2019,4,13,1512576,"2019-11-15"
"46013",2019,4,22,2004175,"2019-11-15"
"46015",2019,4,1,0,"2019-11-15"
"46019",2019,4,3,0,"2019-11-15"
"46023",2019,4,1,0,"2019-11-15"
"46025",2019,4,3,0,"2019-11-15"
"46027",2019,4,3,0,"2019-11-15"
"46029",2019,4,17,2418407,"2019-11-15"
"46033",2019,4,2,0,"2019-11-15"
"46035",2019,4,8,1120041,"2019-11-15"
"46037",2019,4,1,0,"2019-11-15"
"46039",2019,4,1,0,"2019-11-15"
"46045",2019,4,1,0,"2019-11-15"
"46047",2019,4,2,0,"2019-11-15"
"46051",2019,4,2,0,"2019-11-15"
"46053",2019,4,1,0,"2019-11-15"
"46055",2019,4,1,0,"2019-11-15"
"46059",2019,4,1,0,"2019-11-15"
"46065",2019,4,14,1148023,"2019-11-15"
"46067",2019,4,1,0,"2019-11-15"
"46075",2019,4,1,0,"2019-11-15"
"46079",2019,4,4,329993,"2019-11-15"
"46081",2019,4,10,1620221,"2019-11-15"
"46083",2019,4,30,6560972,"2019-11-15"
"46087",2019,4,1,0,"2019-11-15"
"46093",2019,4,4,471002,"2019-11-15"
"46097",2019,4,1,0,"2019-11-15"
"46099",2019,4,59,11665935,"2019-11-15"
"46101",2019,4,2,0,"2019-11-15"
"46103",2019,4,57,8856849,"2019-11-15"
"46109",2019,4,1,0,"2019-11-15"
"46115",2019,4,1,0,"2019-11-15"
"46117",2019,4,1,0,"2019-11-15"
"46123",2019,4,3,158141,"2019-11-15"
"46125",2019,4,2,0,"2019-11-15"
"46127",2019,4,13,2674425,"2019-11-15"
"46129",2019,4,1,0,"2019-11-15"
"46135",2019,4,10,1543037,"2019-11-15"
"46999",2019,4,1,0,"2019-11-15"
"47000",2019,4,2162,264463179,"2019-11-15"
"47001",2019,4,38,3316862,"2019-11-15"
"47003",2019,4,8,0,"2019-11-15"
"47005",2019,4,2,0,"2019-11-15"
"47007",2019,4,1,0,"2019-11-15"
"47009",2019,4,48,14180599,"2019-11-15"
"47011",2019,4,28,5180498,"2019-11-15"
"47013",2019,4,6,560458,"2019-11-15"
"47015",2019,4,3,164992,"2019-11-15"
"47017",2019,4,6,312664,"2019-11-15"
"47019",2019,4,11,690142,"2019-11-15"
"47021",2019,4,4,234551,"2019-11-15"
"47023",2019,4,3,94972,"2019-11-15"
"47025",2019,4,5,242891,"2019-11-15"
"47027",2019,4,1,0,"2019-11-15"
"47029",2019,4,4,563153,"2019-11-15"
"47031",2019,4,23,2896596,"2019-11-15"
"47033",2019,4,5,513480,"2019-11-15"
"47035",2019,4,13,1476093,"2019-11-15"
"47037",2019,4,281,42487476,"2019-11-15"
"47039",2019,4,5,619135,"2019-11-15"
"47041",2019,4,4,0,"2019-11-15"
"47043",2019,4,20,1670495,"2019-11-15"
"47045",2019,4,11,1119207,"2019-11-15"
"47047",2019,4,6,704831,"2019-11-15"
"47049",2019,4,2,0,"2019-11-15"
"47051",2019,4,10,442816,"2019-11-15"
"47053",2019,4,12,790633,"2019-11-15"
"47055",2019,4,8,854466,"2019-11-15"
"47057",2019,4,2,0,"2019-11-15"
"47059",2019,4,14,1017430,"2019-11-15"
"47063",2019,4,23,1925718,"2019-11-15"
"47065",2019,4,174,19784917,"2019-11-15"
"47069",2019,4,4,0,"2019-11-15"
"47071",2019,4,7,442245,"2019-11-15"
"47073",2019,4,6,893054,"2019-11-15"
"47075",2019,4,2,0,"2019-11-15"
"47077",2019,4,5,218400,"2019-11-15"
"47079",2019,4,14,1143619,"2019-11-15"
"47081",2019,4,1,0,"2019-11-15"
"47083",2019,4,1,0,"2019-11-15"
"47085",2019,4,2,0,"2019-11-15"
"47087",2019,4,4,110965,"2019-11-15"
"47089",2019,4,11,1268872,"2019-11-15"
"47091",2019,4,1,0,"2019-11-15"
"47093",2019,4,173,24319254,"2019-11-15"
"47097",2019,4,3,112301,"2019-11-15"
"47099",2019,4,7,558432,"2019-11-15"
"47101",2019,4,3,0,"2019-11-15"
"47103",2019,4,5,0,"2019-11-15"
"47105",2019,4,15,2458965,"2019-11-15"
"47107",2019,4,15,1063414,"2019-11-15"
"47109",2019,4,6,611096,"2019-11-15"
"47111",2019,4,4,327291,"2019-11-15"
"47113",2019,4,37,6137983,"2019-11-15"
"47115",2019,4,5,491928,"2019-11-15"
"47117",2019,4,4,404406,"2019-11-15"
"47119",2019,4,35,5388785,"2019-11-15"
"47121",2019,4,1,0,"2019-11-15"
"47123",2019,4,11,999705,"2019-11-15"
"47125",2019,4,52,6845556,"2019-11-15"
"47129",2019,4,1,0,"2019-11-15"
"47131",2019,4,10,872335,"2019-11-15"
"47133",2019,4,3,515040,"2019-11-15"
"47135",2019,4,1,0,"2019-11-15"
"47139",2019,4,3,355102,"2019-11-15"
"47141",2019,4,30,4011783,"2019-11-15"
"47143",2019,4,7,368521,"2019-11-15"
"47145",2019,4,9,773400,"2019-11-15"
"47147",2019,4,17,1570783,"2019-11-15"
"47149",2019,4,111,14284723,"2019-11-15"
"47151",2019,4,4,66580,"2019-11-15"
"47153",2019,4,3,147426,"2019-11-15"
"47155",2019,4,20,2255282,"2019-11-15"
"47157",2019,4,320,30874029,"2019-11-15"
"47159",2019,4,4,216961,"2019-11-15"
"47161",2019,4,2,0,"2019-11-15"
"47163",2019,4,66,9334215,"2019-11-15"
"47165",2019,4,64,6746827,"2019-11-15"
"47167",2019,4,11,776866,"2019-11-15"
"47169",2019,4,1,0,"2019-11-15"
"47171",2019,4,2,0,"2019-11-15"
"47173",2019,4,1,0,"2019-11-15"
"47177",2019,4,9,507757,"2019-11-15"
"47179",2019,4,51,7422616,"2019-11-15"
"47181",2019,4,2,0,"2019-11-15"
"47183",2019,4,7,412788,"2019-11-15"
"47185",2019,4,4,193694,"2019-11-15"
"47187",2019,4,123,15247778,"2019-11-15"
"47189",2019,4,43,6002482,"2019-11-15"
"47999",2019,4,18,2032020,"2019-11-15"
"48000",2019,4,1,0,"2019-11-15"
"48000",2019,4,11452,1116327386,"2019-11-15"
"48001",2019,4,15,1327083,"2019-11-15"
"48003",2019,4,3,405318,"2019-11-15"
"48005",2019,4,22,2506888,"2019-11-15"
"48007",2019,4,4,393768,"2019-11-15"
"48013",2019,4,7,711048,"2019-11-15"
"48015",2019,4,9,1270092,"2019-11-15"
"48017",2019,4,2,0,"2019-11-15"
"48019",2019,4,3,143467,"2019-11-15"
"48021",2019,4,20,1856365,"2019-11-15"
"48023",2019,4,1,0,"2019-11-15"
"48025",2019,4,6,563039,"2019-11-15"
"48027",2019,4,77,10285809,"2019-11-15"
"48029",2019,4,804,80752466,"2019-11-15"
"48031",2019,4,3,0,"2019-11-15"
"48035",2019,4,4,460104,"2019-11-15"
"48037",2019,4,39,5126572,"2019-11-15"
"48039",2019,4,131,12485358,"2019-11-15"
"48041",2019,4,63,10575332,"2019-11-15"
"48043",2019,4,4,310306,"2019-11-15"
"48047",2019,4,1,0,"2019-11-15"
"48049",2019,4,10,831575,"2019-11-15"
"48051",2019,4,1,0,"2019-11-15"
"48053",2019,4,20,2529617,"2019-11-15"
"48055",2019,4,9,653161,"2019-11-15"
"48057",2019,4,8,727222,"2019-11-15"
"48061",2019,4,73,9688295,"2019-11-15"
"48063",2019,4,1,0,"2019-11-15"
"48067",2019,4,5,241435,"2019-11-15"
"48069",2019,4,1,0,"2019-11-15"
"48071",2019,4,6,455027,"2019-11-15"
"48073",2019,4,6,905463,"2019-11-15"
"48075",2019,4,2,0,"2019-11-15"
"48079",2019,4,2,0,"2019-11-15"
"48083",2019,4,2,0,"2019-11-15"
"48085",2019,4,710,72198503,"2019-11-15"
"48089",2019,4,5,358007,"2019-11-15"
"48091",2019,4,63,8497360,"2019-11-15"
"48093",2019,4,3,0,"2019-11-15"
"48097",2019,4,17,1470071,"2019-11-15"
"48099",2019,4,14,1683272,"2019-11-15"
"48111",2019,4,1,0,"2019-11-15"
"48113",2019,4,1653,149832578,"2019-11-15"
"48115",2019,4,3,228028,"2019-11-15"
"48117",2019,4,3,128555,"2019-11-15"
"48119",2019,4,1,0,"2019-11-15"
"48121",2019,4,351,36534357,"2019-11-15"
"48123",2019,4,5,306595,"2019-11-15"
"48127",2019,4,2,0,"2019-11-15"
"48133",2019,4,2,0,"2019-11-15"
"48135",2019,4,35,6402676,"2019-11-15"
"48139",2019,4,47,5070552,"2019-11-15"
"48141",2019,4,185,20638165,"2019-11-15"
"48143",2019,4,13,1276739,"2019-11-15"
"48145",2019,4,2,0,"2019-11-15"
"48147",2019,4,4,0,"2019-11-15"
"48149",2019,4,6,0,"2019-11-15"
"48153",2019,4,2,0,"2019-11-15"
"48157",2019,4,406,33498528,"2019-11-15"
"48159",2019,4,1,0,"2019-11-15"
"48161",2019,4,2,0,"2019-11-15"
"48163",2019,4,5,134374,"2019-11-15"
"48165",2019,4,1,0,"2019-11-15"
"48167",2019,4,92,8778694,"2019-11-15"
"48169",2019,4,1,0,"2019-11-15"
"48171",2019,4,13,1079683,"2019-11-15"
"48175",2019,4,1,0,"2019-11-15"
"48177",2019,4,2,0,"2019-11-15"
"48179",2019,4,5,649932,"2019-11-15"
"48181",2019,4,47,6655319,"2019-11-15"
"48183",2019,4,61,8108907,"2019-11-15"
"48185",2019,4,1,0,"2019-11-15"
"48187",2019,4,39,4719893,"2019-11-15"
"48189",2019,4,6,301131,"2019-11-15"
"48193",2019,4,4,0,"2019-11-15"
"48195",2019,4,1,0,"2019-11-15"
"48197",2019,4,2,0,"2019-11-15"
"48199",2019,4,7,1388540,"2019-11-15"
"48201",2019,4,2193,174145895,"2019-11-15"
"48203",2019,4,11,648085,"2019-11-15"
"48205",2019,4,1,0,"2019-11-15"
"48207",2019,4,2,0,"2019-11-15"
"48209",2019,4,62,6106257,"2019-11-15"
"48211",2019,4,1,0,"2019-11-15"
"48213",2019,4,15,1425688,"2019-11-15"
"48215",2019,4,222,16022202,"2019-11-15"
"48217",2019,4,4,593034,"2019-11-15"
"48219",2019,4,3,200361,"2019-11-15"
"48221",2019,4,23,4020847,"2019-11-15"
"48223",2019,4,8,565955,"2019-11-15"
"48225",2019,4,14,747095,"2019-11-15"
"48227",2019,4,8,941066,"2019-11-15"
"48231",2019,4,20,1797733,"2019-11-15"
"48233",2019,4,6,483307,"2019-11-15"
"48239",2019,4,3,236905,"2019-11-15"
"48241",2019,4,9,526084,"2019-11-15"
"48243",2019,4,1,0,"2019-11-15"
"48245",2019,4,99,10241071,"2019-11-15"
"48249",2019,4,7,507337,"2019-11-15"
"48251",2019,4,57,5659414,"2019-11-15"
"48253",2019,4,1,0,"2019-11-15"
"48255",2019,4,3,243056,"2019-11-15"
"48257",2019,4,34,2740884,"2019-11-15"
"48259",2019,4,26,2523624,"2019-11-15"
"48265",2019,4,21,1860190,"2019-11-15"
"48267",2019,4,1,0,"2019-11-15"
"48273",2019,4,5,0,"2019-11-15"
"48277",2019,4,17,1222472,"2019-11-15"
"48279",2019,4,2,0,"2019-11-15"
"48281",2019,4,2,0,"2019-11-15"
"48285",2019,4,2,0,"2019-11-15"
"48287",2019,4,4,83848,"2019-11-15"
"48289",2019,4,2,0,"2019-11-15"
"48291",2019,4,17,1347824,"2019-11-15"
"48293",2019,4,3,182432,"2019-11-15"
"48295",2019,4,1,0,"2019-11-15"
"48297",2019,4,2,0,"2019-11-15"
"48299",2019,4,6,383755,"2019-11-15"
"48303",2019,4,111,14032221,"2019-11-15"
"48307",2019,4,1,0,"2019-11-15"
"48309",2019,4,72,8142004,"2019-11-15"
"48311",2019,4,2,0,"2019-11-15"
"48313",2019,4,2,0,"2019-11-15"
"48315",2019,4,1,0,"2019-11-15"
"48317",2019,4,0,0,"2019-11-15"
"48319",2019,4,1,0,"2019-11-15"
"48321",2019,4,9,696743,"2019-11-15"
"48323",2019,4,5,498282,"2019-11-15"
"48325",2019,4,6,326739,"2019-11-15"
"48329",2019,4,50,6123351,"2019-11-15"
"48331",2019,4,5,370479,"2019-11-15"
"48333",2019,4,1,0,"2019-11-15"
"48337",2019,4,5,147888,"2019-11-15"
"48339",2019,4,215,25375377,"2019-11-15"
"48341",2019,4,4,0,"2019-11-15"
"48343",2019,4,3,148035,"2019-11-15"
"48347",2019,4,20,1845209,"2019-11-15"
"48349",2019,4,10,1360211,"2019-11-15"
"48353",2019,4,5,330516,"2019-11-15"
"48355",2019,4,122,12135667,"2019-11-15"
"48357",2019,4,3,0,"2019-11-15"
"48361",2019,4,18,1695201,"2019-11-15"
"48363",2019,4,6,355705,"2019-11-15"
"48365",2019,4,4,99719,"2019-11-15"
"48367",2019,4,40,3689943,"2019-11-15"
"48369",2019,4,1,0,"2019-11-15"
"48371",2019,4,2,0,"2019-11-15"
"48373",2019,4,6,657788,"2019-11-15"
"48375",2019,4,51,9545181,"2019-11-15"
"48379",2019,4,1,0,"2019-11-15"
"48381",2019,4,51,6741997,"2019-11-15"
"48389",2019,4,1,0,"2019-11-15"
"48391",2019,4,1,0,"2019-11-15"
"48397",2019,4,76,6724331,"2019-11-15"
"48399",2019,4,1,0,"2019-11-15"
"48401",2019,4,10,931098,"2019-11-15"
"48403",2019,4,2,0,"2019-11-15"
"48405",2019,4,4,121930,"2019-11-15"
"48407",2019,4,1,0,"2019-11-15"
"48409",2019,4,16,1665098,"2019-11-15"
"48415",2019,4,1,0,"2019-11-15"
"48419",2019,4,4,283839,"2019-11-15"
"48423",2019,4,93,14726659,"2019-11-15"
"48427",2019,4,7,519788,"2019-11-15"
"48429",2019,4,2,0,"2019-11-15"
"48435",2019,4,2,0,"2019-11-15"
"48437",2019,4,1,0,"2019-11-15"
"48439",2019,4,971,92659356,"2019-11-15"
"48441",2019,4,44,6055245,"2019-11-15"
"48445",2019,4,1,0,"2019-11-15"
"48449",2019,4,9,1216864,"2019-11-15"
"48451",2019,4,41,4544547,"2019-11-15"
"48453",2019,4,1,0,"2019-11-15"
"48453",2019,4,619,71381962,"2019-11-15"
"48457",2019,4,1,0,"2019-11-15"
"48459",2019,4,4,219150,"2019-11-15"
"48463",2019,4,6,379441,"2019-11-15"
"48465",2019,4,7,909578,"2019-11-15"
"48467",2019,4,12,1325393,"2019-11-15"
"48469",2019,4,27,3008137,"2019-11-15"
"48471",2019,4,14,1264367,"2019-11-15"
"48473",2019,4,4,320141,"2019-11-15"
"48475",2019,4,2,0,"2019-11-15"
"48477",2019,4,9,777014,"2019-11-15"
"48479",2019,4,47,5263612,"2019-11-15"
"48481",2019,4,13,865583,"2019-11-15"
"48483",2019,4,1,0,"2019-11-15"
"48485",2019,4,37,4063965,"2019-11-15"
"48487",2019,4,3,150912,"2019-11-15"
"48489",2019,4,1,0,"2019-11-15"
"48491",2019,4,248,31659818,"2019-11-15"
"48493",2019,4,10,569729,"2019-11-15"
"48495",2019,4,0,0,"2019-11-15"
"48497",2019,4,10,1021173,"2019-11-15"
"48499",2019,4,5,376685,"2019-11-15"
"48501",2019,4,1,0,"2019-11-15"
"48503",2019,4,7,566288,"2019-11-15"
"48505",2019,4,1,0,"2019-11-15"
"48999",2019,4,136,9290534,"2019-11-15"
"49000",2019,4,1757,137553290,"2019-11-15"
"49001",2019,4,3,67560,"2019-11-15"
"49003",2019,4,35,1809023,"2019-11-15"
"49005",2019,4,71,4670198,"2019-11-15"
"49007",2019,4,13,934750,"2019-11-15"
"49011",2019,4,196,15098941,"2019-11-15"
"49013",2019,4,7,487289,"2019-11-15"
"49015",2019,4,4,136758,"2019-11-15"
"49019",2019,4,2,0,"2019-11-15"
"49021",2019,4,30,1920463,"2019-11-15"
"49023",2019,4,2,0,"2019-11-15"
"49025",2019,4,2,0,"2019-11-15"
"49027",2019,4,8,391781,"2019-11-15"
"49029",2019,4,2,0,"2019-11-15"
"49035",2019,4,655,54758569,"2019-11-15"
"49037",2019,4,3,86352,"2019-11-15"
"49039",2019,4,11,577505,"2019-11-15"
"49041",2019,4,17,890372,"2019-11-15"
"49043",2019,4,27,2040514,"2019-11-15"
"49045",2019,4,21,1887026,"2019-11-15"
"49047",2019,4,15,1480217,"2019-11-15"
"49049",2019,4,355,27947119,"2019-11-15"
"49051",2019,4,18,1249264,"2019-11-15"
"49053",2019,4,104,8773969,"2019-11-15"
"49055",2019,4,1,0,"2019-11-15"
"49057",2019,4,155,11772555,"2019-11-15"
"50000",2019,4,239,32524779,"2019-11-15"
"50001",2019,4,14,1415657,"2019-11-15"
"50003",2019,4,18,1647781,"2019-11-15"
"50005",2019,4,8,1252195,"2019-11-15"
"50007",2019,4,91,13674236,"2019-11-15"
"50009",2019,4,1,0,"2019-11-15"
"50011",2019,4,7,1030808,"2019-11-15"
"50013",2019,4,1,0,"2019-11-15"
"50015",2019,4,5,1293604,"2019-11-15"
"50017",2019,4,7,771482,"2019-11-15"
"50019",2019,4,6,729880,"2019-11-15"
"50021",2019,4,29,3559883,"2019-11-15"
"50023",2019,4,20,2484506,"2019-11-15"
"50025",2019,4,16,1967520,"2019-11-15"
"50027",2019,4,16,2275018,"2019-11-15"
"51000",2019,4,3284,431436046,"2019-11-15"
"51001",2019,4,9,804923,"2019-11-15"
"51003",2019,4,55,7512792,"2019-11-15"
"51005",2019,4,3,375144,"2019-11-15"
"51007",2019,4,2,0,"2019-11-15"
"51009",2019,4,3,147072,"2019-11-15"
"51011",2019,4,2,0,"2019-11-15"
"51013",2019,4,108,14238434,"2019-11-15"
"51015",2019,4,21,2265427,"2019-11-15"
"51019",2019,4,16,2248315,"2019-11-15"
"51021",2019,4,2,0,"2019-11-15"
"51023",2019,4,6,346690,"2019-11-15"
"51025",2019,4,2,0,"2019-11-15"
"51027",2019,4,2,0,"2019-11-15"
"51029",2019,4,2,0,"2019-11-15"
"51031",2019,4,10,1002527,"2019-11-15"
"51033",2019,4,2,0,"2019-11-15"
"51035",2019,4,4,530975,"2019-11-15"
"51037",2019,4,2,0,"2019-11-15"
"51041",2019,4,127,24541231,"2019-11-15"
"51043",2019,4,4,260425,"2019-11-15"
"51047",2019,4,13,1409759,"2019-11-15"
"51051",2019,4,2,0,"2019-11-15"
"51053",2019,4,1,0,"2019-11-15"
"51057",2019,4,5,243387,"2019-11-15"
"51059",2019,4,743,85400137,"2019-11-15"
"51061",2019,4,23,3163070,"2019-11-15"
"51063",2019,4,1,0,"2019-11-15"
"51065",2019,4,3,191294,"2019-11-15"
"51067",2019,4,8,920615,"2019-11-15"
"51069",2019,4,12,1009277,"2019-11-15"
"51071",2019,4,3,161917,"2019-11-15"
"51073",2019,4,10,793725,"2019-11-15"
"51075",2019,4,4,0,"2019-11-15"
"51077",2019,4,1,0,"2019-11-15"
"51079",2019,4,2,0,"2019-11-15"
"51083",2019,4,7,0,"2019-11-15"
"51085",2019,4,35,6649040,"2019-11-15"
"51087",2019,4,166,23380614,"2019-11-15"
"51089",2019,4,7,382923,"2019-11-15"
"51093",2019,4,5,818043,"2019-11-15"
"51095",2019,4,26,3923223,"2019-11-15"
"51099",2019,4,4,603787,"2019-11-15"
"51101",2019,4,4,210882,"2019-11-15"
"51103",2019,4,5,258211,"2019-11-15"
"51105",2019,4,3,0,"2019-11-15"
"51107",2019,4,209,25009137,"2019-11-15"
"51109",2019,4,4,912395,"2019-11-15"
"51111",2019,4,1,0,"2019-11-15"
"51113",2019,4,3,397805,"2019-11-15"
"51115",2019,4,1,0,"2019-11-15"
"51117",2019,4,7,1081306,"2019-11-15"
"51119",2019,4,4,282921,"2019-11-15"
"51121",2019,4,24,3858757,"2019-11-15"
"51125",2019,4,3,147738,"2019-11-15"
"51127",2019,4,4,365318,"2019-11-15"
"51131",2019,4,2,0,"2019-11-15"
"51133",2019,4,2,0,"2019-11-15"
"51135",2019,4,6,225613,"2019-11-15"
"51137",2019,4,6,653570,"2019-11-15"
"51139",2019,4,3,181168,"2019-11-15"
"51141",2019,4,2,0,"2019-11-15"
"51143",2019,4,6,0,"2019-11-15"
"51145",2019,4,5,1894948,"2019-11-15"
"51147",2019,4,6,317921,"2019-11-15"
"51149",2019,4,2,0,"2019-11-15"
"51153",2019,4,163,23200935,"2019-11-15"
