"dataset","NOHSS_topic","indicator_short","indicator_text","indicator_tooltip","geo_name","geo_abr","fips_code","fips_code_1","years","year_min","desired_direction","unit","value","lower_CI","upper_CI","indicator_calculation","base_population","geo_type","measure_value","measure_group","indicator","X6","geo_level","geo_abr_1","service","id"
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Texas","TX",NA,NA,"2015","2015","higher","percent",68.0451349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3799
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Texas","TX",NA,NA,"2016","2016","higher","percent",69.15859217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3800
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Texas","TX",NA,NA,"2017","2017","higher","percent",69.22072493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3801
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Texas","TX",NA,NA,"2018","2018","higher","percent",69.27832291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3802
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Texas","TX",NA,NA,"2019","2019","higher","percent",68.92430111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3803
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Tennessee","TN",NA,NA,"2010","2010","higher","percent",49.01366361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3804
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Tennessee","TN",NA,NA,"2011","2011","higher","percent",51.17708356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3805
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Tennessee","TN",NA,NA,"2012","2012","higher","percent",52.74224069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3806
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Tennessee","TN",NA,NA,"2013","2013","higher","percent",53.0380243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3807
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Tennessee","TN",NA,NA,"2014","2014","higher","percent",52.28071505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3808
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Tennessee","TN",NA,NA,"2015","2015","higher","percent",52.06858312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3809
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Tennessee","TN",NA,NA,"2016","2016","higher","percent",51.6599922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3810
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Tennessee","TN",NA,NA,"2017","2017","higher","percent",50.43971609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3811
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Tennessee","TN",NA,NA,"2018","2018","higher","percent",49.37989436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3812
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Tennessee","TN",NA,NA,"2019","2019","higher","percent",52.21581301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3813
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Dakota","SD",NA,NA,"2010","2010","higher","percent",43.6876947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3814
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Dakota","SD",NA,NA,"2011","2011","higher","percent",48.45652657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3815
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Dakota","SD",NA,NA,"2012","2012","higher","percent",49.79754131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3816
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Dakota","SD",NA,NA,"2013","2013","higher","percent",45.44272798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3817
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Dakota","SD",NA,NA,"2014","2014","higher","percent",43.88470398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3818
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Dakota","SD",NA,NA,"2015","2015","higher","percent",40.11454094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3819
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Dakota","SD",NA,NA,"2016","2016","higher","percent",48.24473875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3820
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Dakota","SD",NA,NA,"2017","2017","higher","percent",48.41706433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3821
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Dakota","SD",NA,NA,"2018","2018","higher","percent",52.16508947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3822
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Dakota","SD",NA,NA,"2019","2019","higher","percent",49.2807078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3823
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Carolina","SC",NA,NA,"2010","2010","higher","percent",55.68968517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3824
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Carolina","SC",NA,NA,"2011","2011","higher","percent",55.74065403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3825
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Carolina","SC",NA,NA,"2012","2012","higher","percent",56.7443562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3826
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Carolina","SC",NA,NA,"2013","2013","higher","percent",53.16261102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3827
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Carolina","SC",NA,NA,"2014","2014","higher","percent",53.05773508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3828
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Carolina","SC",NA,NA,"2015","2015","higher","percent",50.99099277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3829
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Carolina","SC",NA,NA,"2016","2016","higher","percent",52.12559738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3830
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Carolina","SC",NA,NA,"2017","2017","higher","percent",52.34679394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3831
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Carolina","SC",NA,NA,"2018","2018","higher","percent",52.79223465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3832
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","South Carolina","SC",NA,NA,"2019","2019","higher","percent",53.48254168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3833
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Rhode Island","RI",NA,NA,"2010","2010","higher","percent",49.02066649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3834
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Rhode Island","RI",NA,NA,"2011","2011","higher","percent",48.61690034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3835
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Rhode Island","RI",NA,NA,"2012","2012","higher","percent",49.23629743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3836
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Rhode Island","RI",NA,NA,"2013","2013","higher","percent",47.10384498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3837
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Rhode Island","RI",NA,NA,"2014","2014","higher","percent",49.83746837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3838
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Rhode Island","RI",NA,NA,"2015","2015","higher","percent",48.82499053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3839
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Rhode Island","RI",NA,NA,"2016","2016","higher","percent",51.92954049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3840
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Rhode Island","RI",NA,NA,"2017","2017","higher","percent",51.12969347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3841
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Rhode Island","RI",NA,NA,"2018","2018","higher","percent",51.33743772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3842
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Rhode Island","RI",NA,NA,"2019","2019","higher","percent",53.07008524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3843
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Puerto Rico","PR",NA,NA,"2014","2014","higher","percent",53.62305989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3844
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Puerto Rico","PR",NA,NA,"2015","2015","higher","percent",51.75737696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3845
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Puerto Rico","PR",NA,NA,"2017","2017","higher","percent",53.22582796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3846
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Puerto Rico","PR",NA,NA,"2018","2018","higher","percent",51.36338933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3847
"CMS 416","access to care","Medicaid/CHIP any dental","percent of children ages 1-20 enrolled in Medicaid or CHIP who received an annual dental visit","children ages 1-20 enrolled in Medicaid or CHIP received a dental visit","Puerto Rico","PR",NA,NA,"2019","2019","higher","percent",53.61713392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3848
