provider_specialty_id,provider_id,specialty
41696,1003899733,General Dentistry
41697,1013410570,General Dentistry
41698,1972675312,General Dentistry
41699,1396943213,Pediatric Dentistry
41700,1639607112,General Dentistry
41701,1801151303,General Dentistry
41702,1437160983,General Dentistry
41703,1508934746,General Dentistry
41704,1366504631,General Dentistry
41705,1346628963,General Dentistry
41706,1538251608,General Dentistry
41707,1700996550,General Dentistry
41708,1275552010,General Dentistry
41709,1316926819,General Dentistry
41710,1003906314,General Dentistry
41711,1831177401,General Dentistry
41712,1013038934,General Dentistry
41713,1891890471,General Dentistry
41714,1982043808,General Dentistry
41715,1184733784,General Dentistry
41716,1134382252,General Dentistry
41717,1518060326,Endodontics
41718,1518319011,General Dentistry
41719,1528048493,General Dentistry
41720,1508991720,General Dentistry
41721,1235277591,General Dentistry
41722,1841648086,General Dentistry
41723,1730241142,General Dentistry
41724,1649489881,General Dentistry
41725,1407386592,General Dentistry
41726,1184738486,General Dentistry
41727,1659452951,General Dentistry
41728,1699123141,General Dentistry
41729,1710041082,Endodontics
41730,1912963752,Endodontics
41731,1841603412,General Dentistry
41732,1447311279,General Dentistry
41733,1649316472,General Dentistry
41734,1558714659,General Dentistry
41735,1538234000,General Dentistry
41736,1821349549,General Dentistry
41737,1023038247,General Dentistry
41738,1073634937,General Dentistry
41739,1447546411,General Dentistry
41740,1801928932,General Dentistry
41741,1871855841,General Dentistry
41742,1497758320,General Dentistry
41743,1639287253,General Dentistry
41744,1265537146,General Dentistry
41745,1538237052,General Dentistry
41746,1093206690,General Dentistry
41747,1376600478,General Dentistry
41748,1366629479,General Dentistry
41749,1144291477,General Dentistry
41750,1831443217,Pediatric Dentistry
41751,1275898348,General Dentistry
41752,1114308988,General Dentistry
41753,1396812269,General Dentistry
41754,1306323167,Orthodontics and Dentofacial Orthopedics
41755,1487756086,General Dentistry
41756,1467539015,General Dentistry
41757,1447413018,General Dentistry
41758,1952433666,General Dentistry
41759,1659798239,General Dentistry
41760,1982905519,General Dentistry
41761,1548423015,General Dentistry
41762,1679065650,General Dentistry
41763,1871544320,General Dentistry
41764,1679695621,General Dentistry
41765,1831280908,General Dentistry
41766,1972654531,General Dentistry
41767,1013123488,General Dentistry
41768,1649320805,General Dentistry
41769,1720460777,Orthodontics and Dentofacial Orthopedics
41770,1346623543,General Dentistry
41771,1518319813,Pediatric Dentistry
41772,1107596,Oral and Maxillofacial Surgery
41773,1306404587,General Dentistry
41774,1174905103,General Dentistry
41775,1124254628,General Dentistry
41776,1992826929,General Dentistry
41777,1346505542,Oral and Maxillofacial Surgery
41778,1053527812,General Dentistry
41779,1093044398,General Dentistry
41780,1497004352,General Dentistry
41781,1255329660,General Dentistry
41782,1518069780,General Dentistry
41783,1558429605,General Dentistry
41784,1107592,Oral and Maxillofacial Surgery
41785,1043628209,General Dentistry
41786,1811946155,General Dentistry
41787,1306408695,General Dentistry
41788,1107437,Oral and Maxillofacial Surgery
41789,1972519114,General Dentistry
41790,1952361594,General Dentistry
41791,1497905616,General Dentistry
41792,1144202045,Oral and Maxillofacial Surgery
41793,1144202045,General Dentistry
41794,1609420850,General Dentistry
41795,1669802807,Endodontics
41796,1689753048,General Dentistry
41797,1255527800,General Dentistry
41798,1235797259,General Dentistry
41799,1700969722,General Dentistry
41800,1326428640,General Dentistry
41801,1629111067,General Dentistry
41802,1487712154,General Dentistry
41803,1154524775,General Dentistry
41804,1972647709,General Dentistry
41805,1063490084,General Dentistry
41806,1437663291,General Dentistry
41807,1164416194,Oral and Maxillofacial Surgery
41808,1164416194,General Dentistry
41809,1770645020,General Dentistry
41810,1871010041,Pediatric Dentistry
41811,1700018074,Pediatric Dentistry
41812,1518983022,General Dentistry
41813,1710325493,Endodontics
41814,1710325493,General Dentistry
41815,1700384963,General Dentistry
41816,1699260364,General Dentistry
41817,1841245495,Pediatric Dentistry
41818,1376665281,General Dentistry
41819,1780608356,Pediatric Dentistry
41820,1932377579,General Dentistry
41821,1013957281,Oral and Maxillofacial Surgery
41822,1013957281,General Dentistry
41823,1740695907,General Dentistry
41824,1811300130,General Dentistry
41825,1699187203,General Dentistry
41826,1679949127,General Dentistry
41827,1598146532,General Dentistry
41828,1558561845,General Dentistry
41829,1558306142,General Dentistry
41830,1013099712,General Dentistry
41831,1841852860,General Dentistry
41832,1831390376,General Dentistry
41833,1679551162,General Dentistry
41834,1689746307,General Dentistry
41835,1164743779,General Dentistry
41836,1013412964,General Dentistry
41837,1861598781,General Dentistry
41838,1235275736,General Dentistry
41839,1982008066,General Dentistry
41840,1861838427,General Dentistry
41841,1093863185,General Dentistry
41842,1134525967,Oral and Maxillofacial Surgery
41843,1427306273,General Dentistry
41844,1093836363,General Dentistry
41845,1023167178,General Dentistry
41846,1043316557,General Dentistry
41847,1962854745,General Dentistry
41848,1053462473,General Dentistry
41849,1679729750,General Dentistry
41850,1689791220,General Dentistry
41851,1437200284,General Dentistry
41852,1619212677,General Dentistry
41853,1043537673,General Dentistry
41854,1083017172,General Dentistry
41855,1982923074,General Dentistry
41856,1245446830,General Dentistry
41857,1144756719,General Dentistry
41858,1669864732,Pediatric Dentistry
41859,1831536861,Oral and Maxillofacial Surgery
41860,1952617284,General Dentistry
41861,1811123011,General Dentistry
41862,1205103728,General Dentistry
41863,1609925791,General Dentistry
41864,1316051725,General Dentistry
41865,1104173426,General Dentistry
41866,1477688331,General Dentistry
41867,1326561887,General Dentistry
41868,1659459725,General Dentistry
41869,1144295924,General Dentistry
41870,1437257623,General Dentistry
41871,1821059882,General Dentistry
41872,1346409869,Oral and Maxillofacial Surgery
41873,1265844310,General Dentistry
41874,1073688156,General Dentistry
41875,1063728012,General Dentistry
41876,1609223023,General Dentistry
41877,1548238074,General Dentistry
41878,1316910763,Pediatric Dentistry
41879,1578093852,General Dentistry
41880,1477983864,General Dentistry
41881,1568955193,General Dentistry
41882,1477930352,General Dentistry
41883,1164990206,General Dentistry
41884,1497278287,General Dentistry
41885,1669980090,General Dentistry
41886,1437345717,General Dentistry
41887,1164612057,General Dentistry
41888,1699802975,Pediatric Dentistry
41889,1437253911,General Dentistry
41890,1770663494,General Dentistry
41891,1528441524,General Dentistry
41892,1730267667,General Dentistry
41893,1699861898,General Dentistry
41894,1107417,Oral and Maxillofacial Surgery
41895,1107417,General Dentistry
41896,1033128814,General Dentistry
41897,1770763625,General Dentistry
41898,1144436627,General Dentistry
41899,1619006509,General Dentistry
41900,1107586,Oral and Maxillofacial Surgery
41901,1107586,General Dentistry
41902,1346319662,General Dentistry
41903,1730385634,General Dentistry
41904,1861617672,Orthodontics and Dentofacial Orthopedics
41905,1679743082,General Dentistry
41906,1285837823,General Dentistry
41907,1952489122,Pediatric Dentistry
41908,1013021989,General Dentistry
41909,1811140973,General Dentistry
41910,1710208053,General Dentistry
41911,1528130820,General Dentistry
41912,1174521553,General Dentistry
41913,1992727812,General Dentistry
41914,1669496006,General Dentistry
41915,1972624682,General Dentistry
41916,1831216480,General Dentistry
41917,1639380561,General Dentistry
41918,1801819248,General Dentistry
41919,1801881073,General Dentistry
41920,1306998828,Pediatric Dentistry
41921,1528121662,General Dentistry
41922,1407118300,General Dentistry
41923,1215057161,General Dentistry
41924,1107398,Oral and Maxillofacial Surgery
41925,1558452193,General Dentistry
41926,1326106758,General Dentistry
41927,1306373444,General Dentistry
41928,1104143833,Oral and Maxillofacial Surgery
41929,1972707065,General Dentistry
41930,1740234350,General Dentistry
41931,1245769736,General Dentistry
41932,1295835874,General Dentistry
41933,1154897353,General Dentistry
41934,1184814055,General Dentistry
41935,1699827519,General Dentistry
41936,1265876619,General Dentistry
41937,1467562595,General Dentistry
41938,1922453539,General Dentistry
41939,1740630326,General Dentistry
41940,1033283833,General Dentistry
41941,1801819453,General Dentistry
41942,1629132352,General Dentistry
41943,1972696292,General Dentistry
41944,1083977987,General Dentistry
41945,1831302488,General Dentistry
41946,1356442958,General Dentistry
41947,1104260314,Oral and Maxillofacial Surgery
41948,1427015692,General Dentistry
41949,1336233030,General Dentistry
41950,1568507754,General Dentistry
41951,1619978087,General Dentistry
41952,1851723837,General Dentistry
41953,1619061637,General Dentistry
41954,1649333782,General Dentistry
41955,1972012995,General Dentistry
41956,1255424214,General Dentistry
41957,1124409214,General Dentistry
41958,1013399906,General Dentistry
41959,1538238217,General Dentistry
41960,1881988822,General Dentistry
41961,1437269107,General Dentistry
41962,1245574854,General Dentistry
41963,1841272754,Oral and Maxillofacial Surgery
41964,1841272754,General Dentistry
41965,1588223895,General Dentistry
41966,1578666152,General Dentistry
41967,1669965257,Oral and Maxillofacial Surgery
41968,1669965257,General Dentistry
41969,1972706117,General Dentistry
41970,1831378447,General Dentistry
41971,1326532722,General Dentistry
41972,1790111052,General Dentistry
41973,1689878068,General Dentistry
41974,1912429309,General Dentistry
41975,1720039878,General Dentistry
41976,1093003733,Endodontics
41977,1093794786,General Dentistry
41978,1669834743,General Dentistry
41979,1952358863,General Dentistry
41980,1972662237,General Dentistry
41981,1174735161,General Dentistry
41982,1871154104,General Dentistry
41983,1336217371,General Dentistry
41984,1205118080,Pediatric Dentistry
41985,1396867453,General Dentistry
41986,1528193745,General Dentistry
41987,1275574394,General Dentistry
41988,1689008252,General Dentistry
41989,1629239132,General Dentistry
41990,1107450,General Dentistry
41991,1245648518,General Dentistry
41992,1710090808,General Dentistry
41993,1518308006,General Dentistry
41994,1023222882,Pediatric Dentistry
41995,1023222882,General Dentistry
41996,1851301402,General Dentistry
41997,1467543504,General Dentistry
41998,1508068479,General Dentistry
41999,1700991940,General Dentistry
42000,1225115884,Orthodontics and Dentofacial Orthopedics
42001,1306055462,General Dentistry
42002,1396182259,General Dentistry
42003,1427123413,General Dentistry
42004,1588753099,General Dentistry
42005,1356403836,General Dentistry
42006,1770672214,General Dentistry
42007,1477684611,General Dentistry
42008,1184737603,General Dentistry
42009,1831383868,General Dentistry
42010,1962552596,General Dentistry
42011,1972897627,General Dentistry
42012,1619911864,General Dentistry
42013,1952782922,General Dentistry
42014,1447452552,General Dentistry
42015,1750586756,General Dentistry
42016,1215965512,General Dentistry
42017,1730321555,General Dentistry
42018,1265952683,General Dentistry
42019,1619109311,General Dentistry
42020,1790824944,General Dentistry
42021,1285642827,General Dentistry
42022,1730467341,General Dentistry
42023,1689756876,General Dentistry
42024,1609055151,General Dentistry
42025,1891980330,General Dentistry
42026,1194770628,General Dentistry
42027,1013028836,Orthodontics and Dentofacial Orthopedics
42028,1962482653,General Dentistry
42029,1518472604,Orthodontics and Dentofacial Orthopedics
42030,1932251741,General Dentistry
42031,1326164609,Orthodontics and Dentofacial Orthopedics
42032,1013135748,General Dentistry
42033,1790710424,General Dentistry
42034,1568517019,General Dentistry
42035,1467555136,General Dentistry
42036,1023182193,General Dentistry
42037,1063690915,General Dentistry
42038,1346307428,General Dentistry
42039,1801909908,General Dentistry
42040,1548325541,General Dentistry
42041,1376593608,General Dentistry
42042,1679604110,General Dentistry
42043,1316438666,General Dentistry
42044,1154760932,General Dentistry
42045,1063460731,General Dentistry
42046,1174923320,Endodontics
42047,1588957187,Pediatric Dentistry
42048,1588957187,General Dentistry
42049,1205877925,General Dentistry
42050,1679670772,General Dentistry
42051,1841207644,General Dentistry
42052,1629578414,Pediatric Dentistry
42053,1952658932,General Dentistry
42054,1699839928,General Dentistry
42055,1437377595,General Dentistry
42056,1104026624,General Dentistry
42057,1144397720,General Dentistry
42058,1871888974,General Dentistry
42059,1184804676,General Dentistry
42060,1699888073,General Dentistry
42061,1316978943,General Dentistry
42062,1710240007,General Dentistry
42063,1699894576,Pediatric Dentistry
42064,1104858729,Endodontics
42065,1629288469,General Dentistry
42066,1699295204,General Dentistry
42067,1619125333,General Dentistry
42068,1235404690,General Dentistry
42069,1184760365,General Dentistry
42070,1306294343,General Dentistry
42071,1841553302,General Dentistry
42072,1376688564,General Dentistry
42073,1205275427,General Dentistry
42074,1265547632,General Dentistry
42075,1376642454,General Dentistry
42076,1548393507,General Dentistry
42077,1730593088,General Dentistry
42078,1730520214,Pediatric Dentistry
42079,1518251230,General Dentistry
